,Xc1.A,Xc1.R,Xc1.N,Xc1.D,Xc1.C,Xc1.Q,Xc1.E,Xc1.G,Xc1.H,Xc1.I,Xc1.L,Xc1.K,Xc1.M,Xc1.F,Xc1.P,Xc1.S,Xc1.T,Xc1.W,Xc1.Y,Xc1.V,Xc2.lambda1,Xc2.lambda2,Xc2.lambda3,Xc2.lambda4,Xc2.lambda5,Xc2.lambda6,Xc2.lambda7,Xc2.lambda8,Xc2.lambda9,Xc2.lambda10,Xc2.lambda11,Xc2.lambda12,Xc2.lambda13,Xc2.lambda14,Xc2.lambda15,Xc2.lambda16
10,32.62214306096588,16.528552484222715,39.14657167315906,20.008247744059073,16.963514391702258,20.008247744059073,16.528552484222715,32.62214306096588,6.5244286121931765,32.62214306096588,43.49619074795451,17.3984762991818,6.089466704713631,26.097714448772706,16.528552484222715,46.97588600779087,40.016495488118146,4.784580982274996,23.052981096415888,51.32550508258632,0.036856224345339576,0.03704673294453725,0.033763022352007226,0.03573821288635071,0.035444589510847786,0.03632820267028853,0.034438603900611674,0.03498423552595752,0.035106863020811674,0.034924552588614835,0.035625809210208165,0.03506459086024411,0.035055342517590536,0.03486448825569272,0.03516452269388457,0.03463209923746806
11,35.278600112453255,15.918392733667933,49.476085523562496,28.825197652858147,23.662475685182063,22.37179519326304,18.92998054814565,36.99950743501195,7.313856120874456,32.26701229797554,54.208580660598905,24.953156177101082,9.034763443433151,31.40655863669619,24.953156177101082,46.89472453972445,40.01109524948967,6.023175628955434,33.55769278989456,42.162229402688034,0.0362346070378271,0.03627999104447576,0.03579001193177003,0.03651345454907956,0.0351035868684729,0.03491919955714456,0.03554843812602153,0.035200296284065416,0.036257087504728724,0.034610034721271714,0.03552580129147326,0.03613944350829918,0.036041989477224,0.03429401330272034,0.035348881229993585,0.03596633292575845
12,35.705195862428546,15.916774059154895,49.47105450818413,28.822266539550757,23.66006954739241,22.369520299352825,18.92805563791393,36.995745110468135,7.313112405557654,32.26373120098965,54.203068417662614,24.950618795431996,9.033844736277102,31.40336503562993,24.950618795431996,46.4597729294251,40.00702668922717,6.022563157518068,33.554280449029235,42.15794210262648,0.0362286337694529,0.03628833510152493,0.035795240880795394,0.03653920056523431,0.035099787817322765,0.03493354875812584,0.03556173001537322,0.03518413871646806,0.03626091706599363,0.034592960944909754,0.03551070651235345,0.0361519281234022,0.03603816078989959,0.0343249945958064,0.03534525018678498,0.03596138347669063
13,36.07745996071001,15.891262125550838,47.673786376652515,28.77606925437584,23.192652831885006,22.33366568996334,18.038729980355004,39.51340852839668,6.442403564412502,33.07100496398417,54.545683512025846,25.76961425765001,9.448858561138335,30.494043538219174,24.051639973806672,47.673786376652515,40.80188924127918,6.012909993451668,33.07100496398417,42.09036995416168,0.03629143052663315,0.03653211764899341,0.03599981811164682,0.03646574410837801,0.03524176447140648,0.03527853301525314,0.035378731002841876,0.03526257049339302,0.03588669975275453,0.034852758502808424,0.03508885393410331,0.03621612917868362,0.03601289810029841,0.0343231063421899,0.035482732125353245,0.036192541724429234
14,33.30271940087182,18.404134405744955,50.392272777635,24.538845874326608,19.71871543472674,25.41523322698113,13.145810289817826,36.37007513516265,8.763873526545217,34.61730042985361,57.841565275198434,18.404134405744955,5.25832411592713,33.30271940087182,20.59510278738126,56.08879056988939,46.448529690689654,5.696517792254391,30.67355734290826,55.212403217234865,0.036800541615203325,0.03572977707465988,0.03359973601241429,0.03521871153911176,0.035173540190579757,0.035817554413101325,0.03486404820900557,0.03441784640100088,0.03593036518332784,0.03478872476057585,0.03451173404373409,0.03582753572544506,0.03501431623759768,0.03368148413834506,0.03579122170720369,0.034639186421433286
15,35.76307069540337,15.511693313668932,49.551242529775756,28.86898477821718,23.698420340327537,22.405779230855124,18.95873627226203,37.055711804875784,7.324966287010329,32.31602773681028,55.58356770731368,24.991061449799947,9.048487766306877,31.88514736698614,24.12930071015167,46.5350799410068,40.50275476346888,6.032325177537918,33.17778847645855,41.79539587294129,0.03633052268374,0.036356078705259136,0.035833250267515264,0.036517476404776955,0.03497436184518648,0.03492106707401865,0.035584664298336476,0.03506593188993189,0.03615758531115094,0.03458608113760356,0.03541842449581627,0.0361470222531322,0.03593998042228997,0.03429741425187425,0.03516104583671374,0.03582872329851714
16,31.915481360399383,15.301943117999704,38.910655357199246,20.111125240799613,17.05073661719967,20.548323615599603,16.613538242399677,32.789878109999364,7.432372371599857,33.227076484799355,44.15703585479915,18.799530116399637,6.557975621999873,25.7947041131995,16.613538242399677,47.65462285319908,39.78505210679923,4.809182122799907,22.73431548959956,51.15220985159901,0.03691822248296601,0.03698477155822799,0.03354441478111047,0.03568223586168763,0.03525198193931245,0.03611387089435557,0.0342761950883126,0.03484753579977157,0.034692807043960605,0.03485198909586781,0.03544559302558156,0.034948786043711814,0.03495584809091344,0.03470409295745606,0.035207551074761576,0.03437572946201134
17,35.708727600719804,15.918348448513646,49.906173514259,28.825117460822007,23.662409855898662,22.371732954667827,18.929927884718932,36.999404501950636,7.313835773641405,32.266922530770906,54.20842985169512,24.9530867571295,9.034738308615854,31.40647126328368,24.9530867571295,46.03414281056649,40.010983938155924,6.023158872410569,33.55759943200174,42.162112106873984,0.03623365572016602,0.036302074246078286,0.035776728676927126,0.03650841756081235,0.0351183856389894,0.03490878574389941,0.035539216779736066,0.03520130005898116,0.036271041662804974,0.034603667807649625,0.03548913757318089,0.036149034690307474,0.036023504810132036,0.03434464600468425,0.03533890090942828,0.03596586837261043
18,35.70114328876966,15.914967490174426,49.03530523999688,28.818995184910445,23.65738410701604,22.366981337542438,18.92590728561283,36.99154605824326,7.3122823603504115,32.26006923684005,54.19691631789129,24.94778687648964,9.032819386315214,31.399800723857652,24.94778687648964,46.88463395754088,40.00248585368166,6.02187959087681,33.550472006313655,42.15315713613767,0.03619824661691613,0.03629702685251279,0.035800934234551426,0.036544816684285816,0.03506997983895326,0.034940183166718285,0.03559963850672483,0.03520618562256643,0.03626607066128625,0.03458741466386484,0.03551973114709345,0.03616974275968049,0.03606242968742428,0.03430200245317493,0.03535190889784661,0.03594943171519942
19,35.705195862428546,15.916774059154895,49.47105450818413,28.822266539550757,23.66006954739241,22.369520299352825,18.92805563791393,36.995745110468135,7.313112405557654,32.26373120098965,54.203068417662614,24.950618795431996,9.033844736277102,31.40336503562993,24.950618795431996,46.4597729294251,40.00702668922717,6.022563157518068,33.554280449029235,42.15794210262648,0.0362286337694529,0.03628833510152493,0.035795240880795394,0.03653920056523431,0.035099787817322765,0.03493354875812584,0.03556173001537322,0.03518413871646806,0.03626091706599363,0.034592960944909754,0.03551070651235345,0.0361519281234022,0.03603816078989959,0.0343249945958064,0.03534525018678498,0.03596138347669063
20,31.916624730598507,15.302491309191065,38.91204932908585,20.111845720651115,17.051347458812902,20.549059758056572,16.61413342140744,32.79105280540943,7.432638635892803,33.22826684281488,43.7214037405459,18.80020360843474,6.558210561081885,25.795628206922082,16.61413342140744,48.09354411460049,39.78647740389677,4.809354411460049,22.73512994508387,51.1540423764387,0.036881229347125725,0.037005564830838174,0.03355103711448042,0.03565069102323931,0.03528950199869391,0.03617994436350983,0.03429361897749324,0.03485801098821923,0.03475899684891987,0.034853863975226725,0.03544913729087956,0.03492812818343939,0.03491838759894276,0.03469133804202571,0.03516549787966569,0.03431101413184143
21,35.705195862428546,15.916774059154895,49.47105450818413,28.822266539550757,23.66006954739241,22.369520299352825,18.92805563791393,36.995745110468135,7.313112405557654,32.26373120098965,54.203068417662614,24.950618795431996,9.033844736277102,31.40336503562993,24.950618795431996,46.4597729294251,40.00702668922717,6.022563157518068,33.554280449029235,42.15794210262648,0.0362286337694529,0.03628833510152493,0.035795240880795394,0.03653920056523431,0.035099787817322765,0.03493354875812584,0.03556173001537322,0.03518413871646806,0.03626091706599363,0.034592960944909754,0.03551070651235345,0.0361519281234022,0.03603816078989959,0.0343249945958064,0.03534525018678498,0.03596138347669063
22,33.9531038277834,17.19702661407211,48.945383440051394,24.693166420206108,19.842723016237052,24.693166420206108,12.346583210103054,35.716901429226695,11.023735009020584,35.716901429226695,57.76437144726786,19.842723016237052,5.29139280432988,32.63025562670093,21.16557121731952,59.528169048711156,45.41778823716481,5.7323422046907035,29.98455922453599,54.6777256447421,0.03658500976184663,0.035774353752288005,0.03351281994013729,0.035143116051236094,0.03501040573620469,0.03538393184930053,0.03485390444278345,0.03421818948052877,0.03567597883835969,0.03434065937390021,0.03452351318879978,0.035848402250299366,0.035083245177539205,0.03338828062985971,0.03547615459731952,0.03423263456877369
23,32.68514095188959,16.124669536265536,39.65797102162605,19.17528269177523,16.99627329498259,20.046886450492288,16.99627329498259,32.68514095188959,6.972830069736447,33.12094283124812,43.5801879358528,17.43207517434112,6.101226311019391,25.71231088215315,16.56047141562406,46.63080109136249,39.65797102162605,4.7938206729438075,23.969103364719036,51.4246217643063,0.03699640846735146,0.03722809417384253,0.03356179439878222,0.035580113089878185,0.03538887914956622,0.03627252461541999,0.034434531442106134,0.03491086130288631,0.034808629072683325,0.03496585377444115,0.03549170993081054,0.034867898995778,0.035178420741312874,0.034733279745861004,0.03519699202331676,0.03458212971743538
24,31.875999375618107,15.283013399268956,38.86251978671249,20.086246181896342,17.02964350204255,20.52290370758974,16.59298597634915,32.749314427004904,7.423177936787778,33.1859719526983,43.66575256933987,19.212931130509542,6.549862885400981,25.762794015910526,16.59298597634915,48.03232782627386,39.29917731240589,4.8032327826273855,22.706191336056733,51.08893050612765,0.03690749446696755,0.03707707377440523,0.03366255254760488,0.035687335267197556,0.03529482390608135,0.036231249689774876,0.034258948771706925,0.03492891440090771,0.03476637882780703,0.034960693140650805,0.03549129285422209,0.034937243355559,0.03497628391388612,0.03472080671857108,0.03521032635164856,0.03423105631961046
25,32.40486219807103,15.326624012601162,39.41131888954584,19.267755901555745,17.078238185469864,20.581466531207273,16.64033464225269,33.28066928450538,7.444360234691993,32.842765741288204,44.228257864934776,18.82985235833857,6.130649605040464,25.39840550659621,16.64033464225269,48.16938975388936,40.287125975980196,4.816938975388936,22.770984247293153,51.23471455640959,0.03675391970927209,0.03693543769324276,0.03345531145651074,0.03551447555756944,0.03525728025768621,0.036168948711882136,0.03419345749664471,0.03508012705296851,0.0347717817102112,0.034809548783818756,0.035291305312751084,0.034919986192068556,0.03502925328138421,0.034532877187564696,0.03504512501656501,0.03433762136268389
26,31.948005615038415,15.31753693871705,38.95030821559478,20.131619976599552,17.068112588856142,20.569263889134323,16.630468676321367,32.82329344010796,7.439946513091138,33.260937352642735,43.764391253477285,18.381044326460458,7.002302600556365,25.820990839551598,16.630468676321367,48.14083037882501,39.82559604066433,4.814083037882501,22.757483451808188,51.20433776656842,0.03693266375408247,0.03694469571032482,0.033693396412022465,0.03560058093909437,0.035288682727902795,0.036123547582814705,0.03420706545408969,0.03480682862388153,0.034757533718226236,0.03476896018789483,0.03542079619606537,0.0348851727277394,0.034825619252963166,0.03464476080002698,0.03519457978837656,0.0342612035897218
27,33.125917330222194,16.1270913318187,39.22805999631576,19.178162664865482,16.998825998403493,20.049897331450275,16.998825998403493,32.690049996929794,6.973877332678357,33.125917330222194,43.58673332923973,17.434693331695893,6.102142666093562,25.71617266425144,16.562958665111097,46.63780466228651,40.09979466290055,4.7945406662163705,23.97270333108185,50.99647799521048,0.03694233290279008,0.037258468883382787,0.03354240636679268,0.03556867315251818,0.03537653096657313,0.036319686306149575,0.03437976372214053,0.034911933059185926,0.034869596132841275,0.03498230558179461,0.03550137907260258,0.03483195595227092,0.035179644733873305,0.03474047835864058,0.035194292148465804,0.03453321936758062
28,32.40486219807103,15.326624012601162,39.41131888954584,19.267755901555745,17.078238185469864,20.581466531207273,16.64033464225269,33.28066928450538,7.444360234691993,32.842765741288204,44.228257864934776,18.82985235833857,6.130649605040464,25.39840550659621,16.64033464225269,48.16938975388936,40.287125975980196,4.816938975388936,22.770984247293153,51.23471455640959,0.03675391970927209,0.03693543769324276,0.03345531145651074,0.03551447555756944,0.03525728025768621,0.036168948711882136,0.03419345749664471,0.03508012705296851,0.0347717817102112,0.034809548783818756,0.035291305312751084,0.034919986192068556,0.03502925328138421,0.034532877187564696,0.03504512501656501,0.03433762136268389
29,35.705195862428546,15.916774059154895,49.47105450818413,28.822266539550757,23.66006954739241,22.369520299352825,18.92805563791393,36.995745110468135,7.313112405557654,32.26373120098965,54.203068417662614,24.950618795431996,9.033844736277102,31.40336503562993,24.950618795431996,46.4597729294251,40.00702668922717,6.022563157518068,33.554280449029235,42.15794210262648,0.0362286337694529,0.03628833510152493,0.035795240880795394,0.03653920056523431,0.035099787817322765,0.03493354875812584,0.03556173001537322,0.03518413871646806,0.03626091706599363,0.034592960944909754,0.03551070651235345,0.0361519281234022,0.03603816078989959,0.0343249945958064,0.03534525018678498,0.03596138347669063
30,35.705195862428546,15.916774059154895,49.47105450818413,28.822266539550757,23.66006954739241,22.369520299352825,18.92805563791393,36.995745110468135,7.313112405557654,32.26373120098965,54.203068417662614,24.950618795431996,9.033844736277102,31.40336503562993,24.950618795431996,46.4597729294251,40.00702668922717,6.022563157518068,33.554280449029235,42.15794210262648,0.0362286337694529,0.03628833510152493,0.035795240880795394,0.03653920056523431,0.035099787817322765,0.03493354875812584,0.03556173001537322,0.03518413871646806,0.03626091706599363,0.034592960944909754,0.03551070651235345,0.0361519281234022,0.03603816078989959,0.0343249945958064,0.03534525018678498,0.03596138347669063
31,35.67873867568513,15.904979891570479,49.43439696028663,28.80090953338438,23.642537676658822,22.35294471247743,18.914030141327057,36.96833163986652,7.3076934636945445,32.239824104534755,54.16290449561839,24.93213064084021,9.027150749269731,31.809959783140958,24.93213064084021,45.99548238913625,39.977381889623096,6.018100499513154,33.52941706871614,42.12670349659208,0.03621991261864066,0.036351324120594504,0.03582197521825799,0.036578892749675164,0.03507846710257325,0.035012293224268194,0.03563167315256715,0.03524544312134855,0.0362179907730781,0.034618679757281744,0.035498463567183405,0.03623477048122158,0.03598666318260106,0.03437855071176557,0.035299595079493255,0.035960983745653194
32,35.67019821712356,15.90117269919966,48.992802370507064,28.794015428280467,23.636878336648145,22.347594063740065,18.909502669318517,36.95948249003165,7.735705637448484,32.66186824700471,53.720178037836696,25.35592403385892,9.024989910356565,31.80234539839932,24.926162609556226,45.984472400388206,40.397573884453195,6.01665994023771,33.0916296713074,41.68685815736127,0.03619621082660867,0.036378014429054174,0.036098483482903565,0.03653985828980522,0.035194806159109984,0.034986412482375245,0.0353538664002433,0.035086346327850605,0.03623078145537769,0.03477569147386099,0.035565613046927215,0.03604056257017532,0.03598842326991249,0.03455349867881539,0.03547457859377147,0.03577542821051532
33,32.063223496659106,17.331472160356274,39.42909916481052,19.931192984409712,16.898185356347366,19.497906180400808,16.464898552338457,32.929797104676915,6.066015256124696,31.629936692650197,44.19525400890849,16.898185356347366,6.499302060133602,25.5639214365255,16.031611748329553,47.22826163697084,39.42909916481052,4.766154844097975,22.964200612472062,51.127842873051,0.03707326410761588,0.03695828779999406,0.034113624815090435,0.03600984524512063,0.03546765684559369,0.036664144522490234,0.03437808596724933,0.03502903665301752,0.03505647724914831,0.03515294092681945,0.03593589961848892,0.03489267583696859,0.03537001096507451,0.03457925561594004,0.0350762757306898,0.034955714091791726
34,33.30271940087182,18.404134405744955,50.392272777635,24.538845874326608,19.71871543472674,25.41523322698113,13.145810289817826,36.37007513516265,8.763873526545217,34.61730042985361,57.841565275198434,18.404134405744955,5.25832411592713,33.30271940087182,20.59510278738126,56.08879056988939,46.448529690689654,5.696517792254391,30.67355734290826,55.212403217234865,0.036800541615203325,0.03572977707465988,0.03359973601241429,0.03521871153911176,0.035173540190579757,0.035817554413101325,0.03486404820900557,0.03441784640100088,0.03593036518332784,0.03478872476057585,0.03451173404373409,0.03582753572544506,0.03501431623759768,0.03368148413834506,0.03579122170720369,0.034639186421433286
35,25.929479979149306,15.557687987489583,49.69816996003617,28.954585976716725,24.200847980539354,16.85416198644705,16.85416198644705,31.547533974631655,11.668265990617188,34.57263997219908,57.47701395378096,25.929479979149306,5.61805399548235,38.89421996872396,22.04005798227691,66.98448994613571,37.165587970114004,6.482369994787327,31.547533974631655,38.02990396941898,0.03525633743327183,0.036456269451009965,0.036477264499011244,0.036489478246608045,0.034989927440889516,0.035243549942738914,0.03487738228888296,0.034773497915471414,0.03539168126765852,0.034438399874263226,0.03610239484196229,0.03538700993751825,0.03685178345466595,0.03437056871647595,0.03488916311284192,0.035847291924241693
36,35.69694842966759,15.913097492743386,49.45962734231052,28.81560897334613,23.65460438110503,22.364353233044756,18.923683504884025,36.98719957772787,7.311423172341556,32.256278701506865,54.62063193455162,24.944855529165306,9.031758036421921,31.39611126946668,24.514771813145217,46.449041330169884,39.997785589868506,6.021172024281281,33.546529849567136,42.14820416996897,0.03626312263642879,0.03626162444695552,0.03582255425554645,0.03652985219563813,0.0351438888321011,0.03493012714975041,0.0355780059213689,0.03517261317497431,0.03621522931579807,0.03461240176042173,0.035515419617580965,0.03612122496422829,0.03609627468260225,0.034337037651707904,0.03539355265423412,0.03592335472057175
37,25.929479979149306,15.557687987489583,49.69816996003617,28.954585976716725,24.200847980539354,16.85416198644705,16.85416198644705,31.547533974631655,11.668265990617188,34.57263997219908,57.47701395378096,25.929479979149306,5.61805399548235,38.89421996872396,22.04005798227691,66.98448994613571,37.165587970114004,6.482369994787327,31.547533974631655,38.02990396941898,0.03525633743327183,0.036456269451009965,0.036477264499011244,0.036489478246608045,0.034989927440889516,0.035243549942738914,0.03487738228888296,0.034773497915471414,0.03539168126765852,0.034438399874263226,0.03610239484196229,0.03538700993751825,0.03685178345466595,0.03437056871647595,0.03488916311284192,0.035847291924241693
38,26.854330998468523,16.025971724892507,52.842393255050965,27.287465369411564,24.25552477281028,17.32537483772163,17.32537483772163,32.051943449785014,9.095821789803855,38.982093384873664,55.87433385165225,23.389256030924198,6.06388119320257,39.4152277558167,23.389256030924198,66.70269312522827,33.78448093355718,6.930149935088651,29.453137224126767,38.54895901393062,0.03500439965471487,0.036452152315608714,0.035745094505180604,0.03599808262532668,0.03557046616798716,0.03556604677334762,0.03471055779227951,0.03484496553796431,0.035287684352833394,0.03461363146089076,0.035899116811052144,0.03640249068623234,0.0360558962509835,0.03423420299364447,0.0346604009251283,0.035820440203785
39,25.929479979149306,15.557687987489583,49.69816996003617,28.954585976716725,24.200847980539354,16.85416198644705,16.85416198644705,31.547533974631655,11.668265990617188,34.57263997219908,57.47701395378096,25.929479979149306,5.61805399548235,38.89421996872396,22.04005798227691,66.98448994613571,37.165587970114004,6.482369994787327,31.547533974631655,38.02990396941898,0.03525633743327183,0.036456269451009965,0.036477264499011244,0.036489478246608045,0.034989927440889516,0.035243549942738914,0.03487738228888296,0.034773497915471414,0.03539168126765852,0.034438399874263226,0.03610239484196229,0.03538700993751825,0.03685178345466595,0.03437056871647595,0.03488916311284192,0.035847291924241693
40,35.713683576709116,15.490272394717207,49.05252924993782,28.829118067945913,23.66569393637351,22.374837903480408,18.932555149098807,37.00453960960222,7.3148508530609035,32.701686166625215,54.646238725807926,25.386835313564312,9.035992230251704,31.841115478029813,24.95654996926661,45.17996115125852,40.87710770828152,6.023994820167802,33.56225685522062,41.737678396876916,0.03641665080946887,0.03634927600810377,0.03598963561048941,0.036484384822042325,0.035133780934316204,0.03487784960829796,0.03542843417877841,0.03510471895551677,0.036002152577612044,0.0347198874981381,0.0355041711745095,0.036094512605667727,0.035854303229650566,0.03451820591556113,0.03535264432436376,0.035884047449783074
41,33.86212368882074,17.590713604582202,50.13353377305927,25.50653472664419,19.789552805154976,25.50653472664419,12.753267363322095,35.181427209164404,9.67489248252021,34.74165936904985,58.04935489512126,18.910017124925865,5.277214081374661,33.42235584870618,20.669088485384087,56.730051374777595,46.17562321202828,5.716981921489215,30.783748808018853,55.85051569454849,0.03661646060950758,0.03568035078895533,0.03378498492433391,0.03509885502672826,0.03507331793741137,0.03566867293642812,0.03472030653208159,0.03435297741029049,0.03561830770852935,0.03478096384186633,0.03456451962314295,0.03567984451923989,0.03491898214591245,0.03347921517686001,0.03565654631744837,0.03453785438670886
42,32.044441283197294,14.92480826888641,39.0678804685556,20.192387657905144,17.11963301431088,20.63135260699004,16.680668065225987,32.92237118136708,7.9013690835281,32.92237118136708,43.896494908489444,18.87549281065046,6.584474236273416,25.89893199600877,16.680668065225987,48.72510934842328,40.38477531581029,4.828614439933839,22.387212403329617,51.35889904293265,0.0366372646063556,0.03681180118085391,0.03346345299824903,0.035707719665781436,0.035183946876345434,0.03602387987389761,0.03414131488131394,0.03482105371236716,0.034671930475055325,0.03469243391581079,0.035399455941783384,0.03479941412895998,0.034899925627352404,0.03455882760426602,0.03488859252928847,0.03433403689742511
