,Xc1.A,Xc1.R,Xc1.N,Xc1.D,Xc1.C,Xc1.Q,Xc1.E,Xc1.G,Xc1.H,Xc1.I,Xc1.L,Xc1.K,Xc1.M,Xc1.F,Xc1.P,Xc1.S,Xc1.T,Xc1.W,Xc1.Y,Xc1.V,Xc2.lambda1,Xc2.lambda2,Xc2.lambda3,Xc2.lambda4,Xc2.lambda5,Xc2.lambda6,Xc2.lambda7,Xc2.lambda8,Xc2.lambda9,Xc2.lambda10,Xc2.lambda11,Xc2.lambda12,Xc2.lambda13,Xc2.lambda14,Xc2.lambda15,Xc2.lambda16,Xc2.lambda17,Xc2.lambda18,Xc2.lambda19
10,29.46980424406163,14.931367483657894,35.363765092873955,18.074813269691134,15.324298206912049,18.074813269691134,14.931367483657894,29.46980424406163,5.893960848812326,29.46980424406163,39.29307232541551,15.717228930166204,5.501030125558171,23.575843395249304,14.931367483657894,42.43651811144875,36.14962653938227,4.322237955795706,20.82532833247022,46.3658253439903,0.03329473831938425,0.03346683771563403,0.030500438231235886,0.032284762402797616,0.03201951240431098,0.032817740368290264,0.031110737068779017,0.0316036432876703,0.03171442105789643,0.03154972762440708,0.03218322050452185,0.03167623373542128,0.03166787907744944,0.031495467420534,0.031766508968707786,0.03128553458863048,0.032401914270009775,0.03233793237979552,0.03189202732036897
11,31.82388439897606,14.359557594659929,44.63105738880789,26.002442130870683,21.34528831638638,20.180999862765304,17.076230653109103,33.37626900380416,6.597634570519427,29.107211340526884,48.90011505208516,22.509576770007456,8.150019175347527,28.33101903811283,22.509576770007456,42.30248048156574,36.092942062253336,5.433346116898352,30.271499794147957,38.03342281828846,0.032686272752843255,0.0327272124550011,0.03228521536353613,0.032937813656812066,0.03166600961860022,0.03149967874204483,0.032067298075337175,0.031753248603489034,0.03270655178255622,0.0312207893879978,0.03204687799053998,0.032600428270549694,0.03251251758789038,0.030935714893558626,0.03188728312094646,0.03244426983032092,0.032422235668028605,0.03242844693724236,0.03307598405567995
12,32.20731302104497,14.357476888899562,44.6245903303635,25.998674366385693,21.342195375391242,20.178075627642627,17.073756300312994,33.371432768793575,6.596678570575475,29.10299369371533,48.89302940544175,22.506315123139856,8.148838234240293,28.32691386188292,22.506315123139856,41.90831091895007,36.087712180207006,5.432558822826861,30.26711344146394,38.02791175978803,0.0326794719915088,0.03273332464357731,0.03228853672035474,0.03295961390822631,0.03166121417063371,0.03151126082948671,0.03207790189943276,0.03173730157883185,0.03270859263381097,0.03120403892392236,0.03203187694722357,0.03261028086419066,0.032507658821846856,0.03096232407329021,0.03188262965869369,0.03243840304829044,0.03244869900684194,0.03244764609665252,0.03306930826698026
13,32.537497877738105,14.331993112813214,42.99597933843964,25.952528069148254,20.91696292140307,20.142260590980733,16.268748938869052,35.63630719942745,5.810267478167519,29.82603972125993,49.19359798181833,23.241069912670078,8.521725634645694,27.501932729992923,21.691665251825405,42.99597933843964,36.79836069506096,5.422916312956351,29.82603972125993,37.96041419069446,0.032730473404346816,0.03294754402798619,0.03246747433667207,0.032887683135914975,0.03178380179604994,0.03181696256786373,0.031907329013064485,0.031802566307103895,0.03236545528193819,0.03143296554284722,0.03164589501745732,0.032662560711719156,0.03247927090171449,0.03095528346459579,0.032001125425192206,0.032641287685747276,0.03218455861837337,0.032673583835895706,0.03326301371434929
14,30.138343976331456,16.655400618498962,45.60407312208049,22.207200824665286,17.845072091248888,23.0003151398319,11.896714727499258,32.914244079414615,7.931143151666173,31.328015449081384,52.34554480099674,16.655400618498962,4.758685890999704,30.138343976331456,18.638186406415507,50.7593161706635,42.035058703830714,5.155243048583013,27.759001030831605,49.96620185549689,0.03330380826753935,0.03233478619903788,0.030407138506219514,0.03187228135913601,0.03183140212571531,0.03241422306386057,0.031551317617110435,0.031147513248745415,0.03251631472059274,0.03148315129198447,0.031232479825731508,0.03242325596658331,0.031687307398600636,0.03048111904543811,0.032390392452954074,0.03134782186592535,0.03109411257377991,0.03187684551777665,0.03204757136996027
15,32.26252078410643,13.993382508769052,44.70108301412336,26.043239669097957,21.378778832841608,20.21266362377752,17.103023066273288,33.428635993170516,6.607986184696497,29.152880226602193,50.14295398975577,22.544894041905696,8.162806463448614,28.764175156914163,21.767483902529637,41.98014752630716,36.538276550674745,5.441870975632409,29.93029036597825,37.70439175973883,0.03277442961105304,0.03279748416591615,0.032325831060876664,0.032943083985337414,0.03155101209153764,0.031502933902806854,0.03210157710725017,0.03163361910526312,0.032618419641298954,0.03120073695702378,0.03195160913806672,0.03260889051328374,0.032422114287393694,0.03094032527482105,0.031719423137893415,0.032321747199268835,0.032397891481265984,0.032399953768241466,0.03308384788337203
16,28.842316444989777,13.82850788458414,35.1639200493711,18.174610362596297,15.40890878567947,18.56971058787013,15.013808560405637,29.632516895537442,6.716703829655153,30.027617120811275,39.905122752657086,16.9893096867748,5.926503379107489,23.310913291156123,15.013808560405637,43.06592455484775,35.954120499918766,4.346102478012158,20.545211714239294,46.22672635703841,0.03336333998588693,0.03342348100228436,0.03031439868173975,0.032246367415424075,0.0318575429561997,0.032636439996826506,0.03097571533086679,0.031492041229628,0.03135221141826327,0.031496065714603824,0.03203251109013989,0.03158354201393015,0.03158992405146982,0.03136241060293891,0.03181739037191529,0.031065665467321094,0.032381599394638756,0.032197506577865534,0.031711621424224706
17,32.21080964894011,14.359035626635954,45.017517099723534,26.001496945529972,21.344512417972364,20.180266286082965,17.07560993437789,33.37505578082952,6.597394747373277,29.106153297235043,48.89833753935487,22.508758549861767,8.149722923225813,28.329989209308774,22.508758549861767,41.52477870405533,36.091630088571456,5.433148615483875,30.270399429124446,38.032040308387124,0.03268431741219398,0.032746033868161356,0.03227214954730135,0.03293216442166493,0.03167829578371081,0.03148922765452198,0.03205790359053347,0.031753088160223625,0.03271804114201585,0.031213998139908272,0.032012729990181316,0.032607985600107345,0.03249475224380305,0.030980349322074878,0.03187721005139948,0.03244276169576083,0.03243781465684738,0.032451168816613654,0.033067963939842446
18,32.203981620890794,14.355991806903125,44.23197475640422,25.995985163851604,21.339987821072214,20.175988485377363,17.07199025685777,33.36798095658564,6.595996235604138,29.0999833923712,48.887972099183614,22.50398715676706,8.147995349863935,28.3239838352413,22.50398715676706,42.291975863579474,36.08397940654029,5.431996899909291,30.263982728066047,38.023978299365034,0.032652390410318796,0.032741494472503345,0.03229399738755388,0.03296501166139887,0.031634644779959455,0.031517562544992966,0.03211241989949258,0.03175750831171412,0.03271357064369907,0.0311993500359304,0.032040339991010976,0.0326266786932705,0.03252987764186811,0.03094189582744496,0.031888957034263435,0.0324279485638189,0.032447168457072545,0.03244531399241459,0.033064091086323154
19,32.20731302104497,14.357476888899562,44.6245903303635,25.998674366385693,21.342195375391242,20.178075627642627,17.073756300312994,33.371432768793575,6.596678570575475,29.10299369371533,48.89302940544175,22.506315123139856,8.148838234240293,28.32691386188292,22.506315123139856,41.90831091895007,36.087712180207006,5.432558822826861,30.26711344146394,38.02791175978803,0.0326794719915088,0.03273332464357731,0.03228853672035474,0.03295961390822631,0.03166121417063371,0.03151126082948671,0.03207790189943276,0.03173730157883185,0.03270859263381097,0.03120403892392236,0.03203187694722357,0.03261028086419066,0.032507658821846856,0.03096232407329021,0.03188262965869369,0.03243840304829044,0.03244869900684194,0.03244764609665252,0.03306930826698026
20,28.84478213271623,13.829690063631068,35.16692616180472,18.176164083629406,15.41022607090319,18.571298085447435,15.01509206908516,29.63505013635229,6.7172780309065185,30.03018413817032,39.51340018180305,16.99076207817531,5.927010027270458,23.3129061072638,15.01509206908516,43.46474019998336,35.957194165440775,4.346474019998336,20.546968094537586,46.23067821270957,0.03333156417021395,0.03344393287991692,0.03032188911147798,0.032219460050243114,0.031893033969488026,0.03269777495421477,0.03099300055371568,0.03150307217702331,0.03141358773747948,0.031499324296811036,0.032037305027679625,0.031566440883362225,0.03155763778967603,0.031352440809798536,0.0317809647319944,0.031008721496690497,0.03239913164289603,0.03216959528027115,0.03167712061901669
21,32.20731302104497,14.357476888899562,44.6245903303635,25.998674366385693,21.342195375391242,20.178075627642627,17.073756300312994,33.371432768793575,6.596678570575475,29.10299369371533,48.89302940544175,22.506315123139856,8.148838234240293,28.32691386188292,22.506315123139856,41.90831091895007,36.087712180207006,5.432558822826861,30.26711344146394,38.02791175978803,0.0326794719915088,0.03273332464357731,0.03228853672035474,0.03295961390822631,0.03166121417063371,0.03151126082948671,0.03207790189943276,0.03173730157883185,0.03270859263381097,0.03120403892392236,0.03203187694722357,0.03261028086419066,0.032507658821846856,0.03096232407329021,0.03188262965869369,0.03243840304829044,0.03244869900684194,0.03244764609665252,0.03306930826698026
22,30.737363423466782,15.568274980716943,44.30970571434822,22.35444612615766,17.96339420851955,22.35444612615766,11.17722306307883,32.33410957533519,9.979663449177528,32.33410957533519,52.29343647369024,17.96339420851955,4.790238455605213,29.53980380956548,19.16095382242085,53.890182625558644,41.11621341061141,5.189424993572314,27.144684581762874,49.499130707920536,0.03311999829543636,0.03238612051791102,0.030338779366683104,0.03181466811926611,0.03169452696210259,0.03203267595562662,0.0315528480995005,0.030977342486591907,0.03229706281359909,0.031088213105080423,0.03125374860929951,0.03245315579120685,0.031760467689972934,0.030226035328319897,0.032116164173262,0.030990419462685766,0.030938254438285465,0.03169086928139279,0.03208211153667607
23,29.527426150079016,14.566863567372314,35.826610395429206,17.322756674713023,15.354261598041088,18.110154705381795,15.354261598041088,29.527426150079016,6.29918424535019,29.921125165413404,39.369901533438686,15.747960613375476,5.5117862146814165,23.228241904728826,14.960562582706702,42.1257946407794,35.826610395429206,4.330689168678256,21.653445843391278,46.45648380945765,0.03342218167104841,0.03363148419779943,0.03031938601803356,0.0321427147344794,0.031969955924650136,0.03276823231190069,0.03110780784656771,0.031538119430904045,0.03144576386689042,0.031587799074171787,0.03206285221362793,0.03149930771666837,0.03177982992468854,0.03137769404621934,0.03179660703324343,0.031241146637459822,0.03248383354495555,0.03229866499925534,0.03182760347304925
24,28.804874467067908,13.81055625133393,35.11827161053485,18.151016787467448,15.388905537200664,18.545604108934132,14.99431821573398,29.594049110001276,6.707984464933623,29.98863643146796,39.45873214666837,17.361842144534084,5.918809822000255,23.280651966534336,14.99431821573398,43.40460536133521,35.51285893200153,4.340460536133521,20.51854071626755,46.16671661160199,0.03335160515243889,0.03350484617259937,0.030419300394280844,0.032249003406057374,0.03189430894297182,0.03274051385184912,0.030958236230157185,0.03156365335352242,0.031416777432098635,0.03159237033893313,0.032071848894619566,0.03157117984674214,0.03160645900359258,0.03137559601311714,0.031817952389580975,0.030933031104139017,0.03243823843036136,0.03226626324633325,0.03164149432992136
25,29.293049113246116,13.854820526535326,35.62668135394798,17.417488661930125,15.43822858671079,18.605044707061722,15.042376571666924,30.08475314333385,6.72948425574573,29.688901128289984,39.98105351943051,17.021636646886257,5.54192821061413,22.959416872544253,15.042376571666924,43.54372165482531,36.418385384035716,4.354372165482531,20.584304782281055,46.31468576013238,0.03322447009856752,0.03338855705523746,0.030242624566780344,0.03210404878071008,0.03187155174044728,0.03269567339973791,0.03090988703110521,0.0317114104167581,0.031432675231463335,0.03146681556309899,0.0319023093965979,0.031566647755071515,0.0316654220129042,0.031216712519680005,0.031679769598007994,0.031040206956011188,0.03230336656379778,0.03208030279039166,0.03164553347976519
26,28.880909618623527,13.847011460983882,35.210972000787585,18.198929348721673,15.429527056524899,18.59455824760693,15.033898157639644,29.672167416394036,6.725691281049315,30.06779631527929,39.56288988852538,16.61641375318066,6.330062382164061,23.342105034229974,15.033898157639644,43.51917887737792,36.0022297985581,4.351917887737792,20.572702742033197,46.2885811695747,0.033387026930863595,0.0333979037863693,0.03045873812110587,0.032182827712678795,0.03190087258358009,0.0326555881269856,0.030923093528970373,0.031465277792616035,0.031420715332848,0.03143104483014856,0.03202030279713965,0.031536100648037295,0.03148226446986666,0.031318768923510695,0.031815803783854305,0.030972034255379154,0.03235115792551322,0.03210140782596555,0.03155017173931335
27,29.925047615545022,14.568773181252181,35.43755638682963,17.325027566894487,15.356274434292839,18.112528819935143,15.356274434292839,29.531296989024693,6.3000100243252675,29.925047615545022,39.37506265203292,15.750025060813169,5.512508771284609,23.231286964699425,14.962523807772511,42.131317037675224,36.225057639870286,4.331256891723622,21.656284458618106,46.06882330287852,0.03337269305253964,0.033658281650069365,0.030301292418865634,0.0321317664081644,0.031958190413089546,0.03281021114852532,0.031057738149265064,0.03153848537180575,0.03150023935059735,0.031602057983815185,0.03207097477707857,0.031466236241050306,0.0317803287759414,0.03138359788517161,0.031793560849630274,0.031196365781849276,0.032473222182126005,0.032327729228174736,0.03182640181191129
28,29.293049113246116,13.854820526535326,35.62668135394798,17.417488661930125,15.43822858671079,18.605044707061722,15.042376571666924,30.08475314333385,6.72948425574573,29.688901128289984,39.98105351943051,17.021636646886257,5.54192821061413,22.959416872544253,15.042376571666924,43.54372165482531,36.418385384035716,4.354372165482531,20.584304782281055,46.31468576013238,0.03322447009856752,0.03338855705523746,0.030242624566780344,0.03210404878071008,0.03187155174044728,0.03269567339973791,0.03090988703110521,0.0317114104167581,0.031432675231463335,0.03146681556309899,0.0319023093965979,0.031566647755071515,0.0316654220129042,0.031216712519680005,0.031679769598007994,0.031040206956011188,0.03230336656379778,0.03208030279039166,0.03164553347976519
29,32.20731302104497,14.357476888899562,44.6245903303635,25.998674366385693,21.342195375391242,20.178075627642627,17.073756300312994,33.371432768793575,6.596678570575475,29.10299369371533,48.89302940544175,22.506315123139856,8.148838234240293,28.32691386188292,22.506315123139856,41.90831091895007,36.087712180207006,5.432558822826861,30.26711344146394,38.02791175978803,0.0326794719915088,0.03273332464357731,0.03228853672035474,0.03295961390822631,0.03166121417063371,0.03151126082948671,0.03207790189943276,0.03173730157883185,0.03270859263381097,0.03120403892392236,0.03203187694722357,0.03261028086419066,0.032507658821846856,0.03096232407329021,0.03188262965869369,0.03243840304829044,0.03244869900684194,0.03244764609665252,0.03306930826698026
30,32.20731302104497,14.357476888899562,44.6245903303635,25.998674366385693,21.342195375391242,20.178075627642627,17.073756300312994,33.371432768793575,6.596678570575475,29.10299369371533,48.89302940544175,22.506315123139856,8.148838234240293,28.32691386188292,22.506315123139856,41.90831091895007,36.087712180207006,5.432558822826861,30.26711344146394,38.02791175978803,0.0326794719915088,0.03273332464357731,0.03228853672035474,0.03295961390822631,0.03166121417063371,0.03151126082948671,0.03207790189943276,0.03173730157883185,0.03270859263381097,0.03120403892392236,0.03203187694722357,0.03261028086419066,0.032507658821846856,0.03096232407329021,0.03188262965869369,0.03243840304829044,0.03244869900684194,0.03244764609665252,0.03306930826698026
31,32.18294416688707,14.346613664756887,44.59082625532546,25.979003122667876,21.326047339503482,20.162808393712382,17.060837871602786,33.34618311267817,6.591687359482894,29.080973644777476,48.85603572322616,22.48928628529458,8.142672620537693,28.693227329513775,22.48928628529458,41.488855733215864,36.06040731952407,5.428448413691795,30.244212590568573,37.99913889584257,0.03267109401290674,0.03278962984649409,0.03231214642636666,0.03299490135427946,0.03164148706275478,0.0315817968856396,0.0321404901127665,0.031792102810085474,0.03266936046932497,0.031226749574508262,0.03202033237154509,0.03268449610557117,0.03246069830230569,0.031010148316965445,0.03184094897197869,0.03243753493061134,0.03249326918736244,0.03236869479177185,0.03311780320306213
32,32.168088147618846,14.33999110195057,44.18267528709095,25.967010914342925,21.316202989385985,20.153501008146748,17.052962391508785,33.330790128858084,6.976211887435413,29.45511685806063,48.445915884968144,22.866472297704963,8.13891386867465,28.67998220390114,22.47890497062522,41.46970399753273,36.431328745496046,5.425942579116432,29.842684185140378,37.594030726735284,0.03264245669151309,0.032806410765259,0.03255432424583385,0.03295236475035044,0.03173937021524926,0.031551436688168615,0.03188281387727807,0.0316415590006552,0.03267363316624954,0.03136140432739559,0.03207377117877748,0.03250209002456904,0.03245506977543556,0.03116102648331169,0.031991674513775534,0.03226298663073337,0.03237705318412594,0.03264473505089485,0.03315849235067876
33,28.958188388354042,15.653074804515699,35.61074518027321,18.001036025193056,15.261747934402807,17.60970915508016,14.870421064289914,29.74084212857983,5.478576181580495,28.56686151824115,39.91534075151503,15.261747934402807,5.869903051693387,23.088285336660658,14.479094194177021,42.65462884230528,35.61074518027321,4.304595571241817,20.740324115983302,46.176570673321315,0.033483051581242554,0.03337920969595435,0.03081002676190531,0.03252261528078526,0.032032932956201854,0.033113551552005994,0.03104887722765516,0.03163678918828406,0.03166157240923272,0.031748694446445395,0.032455830623693026,0.03151363369207058,0.0319447432018649,0.031230565403374967,0.03167945358572583,0.03157056725831141,0.03221930314603166,0.03251640410698792,0.03210530776933441
34,30.138343976331456,16.655400618498962,45.60407312208049,22.207200824665286,17.845072091248888,23.0003151398319,11.896714727499258,32.914244079414615,7.931143151666173,31.328015449081384,52.34554480099674,16.655400618498962,4.758685890999704,30.138343976331456,18.638186406415507,50.7593161706635,42.035058703830714,5.155243048583013,27.759001030831605,49.96620185549689,0.03330380826753935,0.03233478619903788,0.030407138506219514,0.03187228135913601,0.03183140212571531,0.03241422306386057,0.031551317617110435,0.031147513248745415,0.03251631472059274,0.03148315129198447,0.031232479825731508,0.03242325596658331,0.031687307398600636,0.03048111904543811,0.032390392452954074,0.03134782186592535,0.03109411257377991,0.03187684551777665,0.03204757136996027
35,23.441733470408135,14.065040082244881,44.929989151615594,26.176602375289082,21.87895123904759,15.237126755765287,15.237126755765287,28.520775722329898,10.54878006168366,31.255644627210845,51.96250919273803,23.441733470408135,5.079042251921763,35.1626002056122,19.925473449846915,60.557811465221015,33.59981797425166,5.860433367602034,28.520775722329898,34.38120908993193,0.03187374625014158,0.03295855344893791,0.03297753417357412,0.03298857610021782,0.0316328963742358,0.03186218562705662,0.03153114911748997,0.031437231700125176,0.031996104820198025,0.031134283898056843,0.03263863055523117,0.031991881670478534,0.033316120737791104,0.031072960650420676,0.0315417996563951,0.03240800292175998,0.03213750827427778,0.031165890151274425,0.03263938603220173
36,32.19832406252354,14.353469762811697,44.612135749279595,25.991418219145505,21.336238836611983,20.1724439909786,17.068991069289584,33.362118908156916,6.594837458589158,29.09487114083452,49.26731513181312,22.500033682245363,8.146563919433666,28.319007910412267,22.112102067034236,41.89661444280171,36.077640214634805,5.431042612955777,30.2586659864679,38.01729829069044,0.032709008067377816,0.0327076567140468,0.03231161937945397,0.03294959571316489,0.031699469316342065,0.031506658215582614,0.03209103899767951,0.03172537841336578,0.03266580872609135,0.031220072793059658,0.032034586718706425,0.03258101765267244,0.03255851272469997,0.030971696861850168,0.03192466382190507,0.0324025404856357,0.03249974811742714,0.0324421967925429,0.03306711527726879
37,23.441733470408135,14.065040082244881,44.929989151615594,26.176602375289082,21.87895123904759,15.237126755765287,15.237126755765287,28.520775722329898,10.54878006168366,31.255644627210845,51.96250919273803,23.441733470408135,5.079042251921763,35.1626002056122,19.925473449846915,60.557811465221015,33.59981797425166,5.860433367602034,28.520775722329898,34.38120908993193,0.03187374625014158,0.03295855344893791,0.03297753417357412,0.03298857610021782,0.0316328963742358,0.03186218562705662,0.03153114911748997,0.031437231700125176,0.031996104820198025,0.031134283898056843,0.03263863055523117,0.031991881670478534,0.033316120737791104,0.031072960650420676,0.0315417996563951,0.03240800292175998,0.03213750827427778,0.031165890151274425,0.03263938603220173
38,24.282981075939276,14.491456448544408,47.782640181686965,24.674642061035073,21.93301516536451,15.666439403831792,15.666439403831792,28.982912897088816,8.22488068701169,35.24948865862153,50.52426707735753,21.14969319517292,5.483253791341127,35.64114964371733,21.14969319517292,60.3157917047524,30.549556837471993,6.2665757615327164,26.632946986514046,34.85782767352573,0.03165266617286172,0.03296179394331822,0.03232243817492466,0.032551202232919435,0.03216453081139239,0.032160534581644376,0.03138696019101307,0.031508498156159546,0.0319088258576406,0.03129931472812638,0.03246171257125814,0.032916887503220506,0.03260348010116483,0.030956217210994428,0.031341605933037676,0.03239056938897234,0.03159304818090794,0.031449251016708195,0.03270947814794062
39,23.441733470408135,14.065040082244881,44.929989151615594,26.176602375289082,21.87895123904759,15.237126755765287,15.237126755765287,28.520775722329898,10.54878006168366,31.255644627210845,51.96250919273803,23.441733470408135,5.079042251921763,35.1626002056122,19.925473449846915,60.557811465221015,33.59981797425166,5.860433367602034,28.520775722329898,34.38120908993193,0.03187374625014158,0.03295855344893791,0.03297753417357412,0.03298857610021782,0.0316328963742358,0.03186218562705662,0.03153114911748997,0.031437231700125176,0.031996104820198025,0.031134283898056843,0.03263863055523117,0.031991881670478534,0.033316120737791104,0.031072960650420676,0.0315417996563951,0.03240800292175998,0.03213750827427778,0.031165890151274425,0.03263938603220173
