,Xc1.A,Xc1.R,Xc1.N,Xc1.D,Xc1.C,Xc1.Q,Xc1.E,Xc1.G,Xc1.H,Xc1.I,Xc1.L,Xc1.K,Xc1.M,Xc1.F,Xc1.P,Xc1.S,Xc1.T,Xc1.W,Xc1.Y,Xc1.V,Xc2.lambda1,Xc2.lambda2,Xc2.lambda3,Xc2.lambda4,Xc2.lambda5,Xc2.lambda6,Xc2.lambda7,Xc2.lambda8,Xc2.lambda9,Xc2.lambda10
17,45.39116702161029,20.234616624091334,63.43825752417823,36.64106253551674,30.078484170946577,28.437839579804038,24.06278733675726,47.03181161275283,9.296986016474397,41.01611477856351,68.90707282798671,31.719128762089117,11.484512137997784,39.922351717801824,31.719128762089117,58.516323750750615,50.859982325418756,7.656341425331856,42.65675936970606,53.59438997732299,0.04605842966424903,0.046145399907820336,0.04547760662377953,0.04640769331596456,0.04464075354050296,0.04437432052860393,0.04517569325639307,0.044746150247112856,0.04610595282400874,0.04398646971071806
18,45.384073480698724,20.23145444320305,62.334751527706686,36.63533642417849,30.073783631788313,28.43339543369077,24.05902690543065,47.02446167879627,9.29553312255275,41.00970495243861,68.89630432009686,31.714171829885856,11.482717386682811,39.91611282037358,31.714171829885856,59.60077119754411,50.85203414102388,7.6551449244552074,42.65009315053615,53.58601447118645,0.04601600209401001,0.04614157368802027,0.045510929911582065,0.04645656953680852,0.04458172471127405,0.04441672434524612,0.04525503838370749,0.04475487247973614,0.04610222150128652,0.04396827731581407
19,45.38790835854725,20.23316396706323,62.88686097871005,36.63843204846585,30.076324815904805,28.435798007764543,24.061059852723844,47.028435166687515,9.296318579461484,41.013170203506554,68.902125941891,31.716851624045066,11.483687656981834,39.919485664746375,31.716851624045066,59.05896509304944,50.856331052348125,7.655791771321223,42.65369701164681,53.59054239924856,0.04605329475908541,0.04612918619515003,0.04550237223258746,0.046448082602301446,0.04461832275042844,0.04440700215682315,0.04520553672995242,0.04472554834569247,0.04609433280045474,0.04397405204743708
20,40.37337283836705,19.357096566340363,49.22233126869407,25.44075548719019,21.56933617392212,25.993815389085633,21.01627627202668,41.47949264215792,9.402018332222463,42.03255254405336,55.3059901895439,23.781575781503875,8.295898528431584,32.6305342118309,21.01627627202668,60.83658920849829,50.328451072484945,6.083658920849829,28.759114898562828,64.70800852176636,0.0466534176385295,0.046810697516440555,0.04244084523255311,0.04509683128387852,0.04463994026622912,0.04576631756612339,0.04338018435977866,0.04409411978585743,0.043968870490358754,0.04408887396481196
21,45.38790835854725,20.23316396706323,62.88686097871005,36.63843204846585,30.076324815904805,28.435798007764543,24.061059852723844,47.028435166687515,9.296318579461484,41.013170203506554,68.902125941891,31.716851624045066,11.483687656981834,39.919485664746375,31.716851624045066,59.05896509304944,50.856331052348125,7.655791771321223,42.65369701164681,53.59054239924856,0.04605329475908541,0.04612918619515003,0.04550237223258746,0.046448082602301446,0.04461832275042844,0.04440700215682315,0.04520553672995242,0.04472554834569247,0.04609433280045474,0.04397405204743708
22,42.89999306648317,21.728567916790176,61.842847147787424,31.199994957442303,25.07142451937328,31.199994957442303,15.599997478721152,45.1285641348719,13.9285691774296,45.1285641348719,72.9857024897311,25.07142451937328,6.685713205166207,41.228564765191614,26.74285282066483,75.21427355811984,57.38570501100995,7.242855972263392,37.88570816260851,69.08570312005081,0.04622542531254949,0.0452011555619616,0.0423436911795303,0.04440358214611764,0.044235901700065486,0.044707854654447515,0.04403816118017897,0.043234930712316155,0.04507685814435741,0.04338967231129152
23,41.376237472550386,20.412277153124858,50.20316813336113,24.274059317229558,21.5156434857262,25.377425649830904,21.5156434857262,41.376237472550386,8.82693066081075,41.927920638851056,55.16831663006718,22.06732665202687,7.723564328209405,32.54930681173963,20.963960319425528,59.030098794171884,50.20316813336113,6.068514829307389,30.34257414653695,65.09861362347927,0.0468338865244548,0.04712717829348466,0.042485996223572756,0.045040993112862464,0.04479890938011044,0.04591751935308027,0.04359079718523341,0.04419378486896154,0.044064368721102386,0.04426340003646548
24,40.32726335979321,19.334989282092632,49.16611560303555,25.411700199321746,21.544702342903218,25.964128464524393,20.99227407770057,41.4321198901985,9.391280508444993,41.98454815540114,55.242826520264664,24.306843668916454,8.2864239780397,32.59326764695615,20.99227407770057,60.76710917229113,49.7185438682382,6.076710917229113,28.726269790537625,64.63410702870965,0.046692755630368364,0.04690729539462252,0.04258748426844629,0.045149096377205114,0.044652518721868865,0.04583721849397372,0.04334200265429322,0.04418959585607548,0.04398396732708325,0.04422980007341659
25,40.97504576925869,19.38008921518992,49.83451512477408,24.363540727667328,21.59495655406877,26.024691231826466,21.041239719349058,42.082479438698115,9.413186190235104,41.5287626039784,55.92540030669091,23.809823892947616,7.752035686075968,32.1155764137433,21.041239719349058,60.90885181916832,50.9419487942135,6.090885181916832,28.793275405425025,64.7848696622063,0.04647430787027789,0.04670383230570612,0.04230330960138859,0.04490706525915272,0.044581848965377494,0.04573462833560705,0.04323667471166166,0.0443578436717549,0.043967949573301655,0.044015704986059834
26,40.401244059371095,19.37045948052039,49.25631125046613,25.458318174398226,21.584226278294146,26.011759873841665,21.030784578850707,41.508127458257974,9.408508890538474,42.06156915770141,55.34416994434397,23.244551376624468,8.855067191095035,32.65306026716294,21.030784578850707,60.87858693877836,50.36319464935301,6.087858693877837,28.778968371058863,64.75267883488245,0.04670481093783858,0.04672002647293383,0.04260845412492648,0.04502026750924048,0.04462584302140639,0.045681607790147086,0.043258036718105096,0.04401649339588832,0.04395415537271839,0.04396860521335574
27,41.930530856771746,20.41354791711256,49.65457601459812,24.275570496025747,21.516982939659187,25.379005518572374,21.516982939659187,41.378813345498436,8.827480180373,41.930530856771746,55.17175112733125,22.0687004509325,7.7240451578263745,32.551333165125435,20.965265428385873,59.03377370624443,50.75801103714475,6.068892624006437,30.344463120032184,64.55094881897756,0.046761320275600156,0.04716148276338987,0.04245771946940205,0.045022552350434446,0.04477934025229562,0.04597317901227945,0.0435176399563292,0.044191255801758235,0.0441376660466798,0.044280332798518715
28,40.97504576925869,19.38008921518992,49.83451512477408,24.363540727667328,21.59495655406877,26.024691231826466,21.041239719349058,42.082479438698115,9.413186190235104,41.5287626039784,55.92540030669091,23.809823892947616,7.752035686075968,32.1155764137433,21.041239719349058,60.90885181916832,50.9419487942135,6.090885181916832,28.793275405425025,64.7848696622063,0.04647430787027789,0.04670383230570612,0.04230330960138859,0.04490706525915272,0.044581848965377494,0.04573462833560705,0.04323667471166166,0.0443578436717549,0.043967949573301655,0.044015704986059834
29,45.38790835854725,20.23316396706323,62.88686097871005,36.63843204846585,30.076324815904805,28.435798007764543,24.061059852723844,47.028435166687515,9.296318579461484,41.013170203506554,68.902125941891,31.716851624045066,11.483687656981834,39.919485664746375,31.716851624045066,59.05896509304944,50.856331052348125,7.655791771321223,42.65369701164681,53.59054239924856,0.04605329475908541,0.04612918619515003,0.04550237223258746,0.046448082602301446,0.04461832275042844,0.04440700215682315,0.04520553672995242,0.04472554834569247,0.04609433280045474,0.04397405204743708
30,45.38790835854725,20.23316396706323,62.88686097871005,36.63843204846585,30.076324815904805,28.435798007764543,24.061059852723844,47.028435166687515,9.296318579461484,41.013170203506554,68.902125941891,31.716851624045066,11.483687656981834,39.919485664746375,31.716851624045066,59.05896509304944,50.856331052348125,7.655791771321223,42.65369701164681,53.59054239924856,0.04605329475908541,0.04612918619515003,0.04550237223258746,0.046448082602301446,0.04461832275042844,0.04440700215682315,0.04520553672995242,0.04472554834569247,0.04609433280045474,0.04397405204743708
31,45.35581019774679,20.21885514839315,62.84238762338411,36.61252148492814,30.05505495031414,28.415688316660642,24.04404396025131,46.99517683140029,9.289744257369826,40.984165841337465,68.85339861344694,31.69442158396764,11.47556643557449,40.4377102967863,31.69442158396764,58.47074326697478,50.820365643258455,7.650377623716326,42.62353247499096,53.55264336601429,0.04604376564549318,0.04621081962110026,0.0455378964956221,0.0465001112253065,0.04459272819014994,0.04450860610579783,0.04529597918878651,0.04480499277393998,0.046041322541678406,0.04400823366095911
32,45.34720602034671,20.215019551238896,62.28411429300633,36.605575944135296,30.049353386976737,28.410297747687096,24.03948270958139,46.986261659636355,9.83433383573784,41.52274286200422,68.29398497040168,32.23476090602959,11.473389475027481,40.43003910247779,31.688409026266378,58.45965113466384,51.35707669774206,7.648926316684988,42.06909474176744,52.9961323370317,0.04601592117652352,0.04624704648076642,0.04589168127289749,0.04645279714275974,0.04474284432143052,0.04447791529202884,0.044945056192539655,0.04460496030174794,0.0460598705096755,0.04421002754641704
33,40.62800677330368,21.961084742326314,49.96146778879237,25.255247453675263,21.412057623768156,24.706220335117106,20.86303050521,41.72606101042,7.68637965981421,40.078979654745524,56.0007660929321,21.412057623768156,8.235406778372369,32.39259999493132,20.31400338665184,59.84395592283921,49.96146778879237,6.039298304139737,29.098437283582367,64.78519998986263,0.04697633802882101,0.046830649052623234,0.0432261148101297,0.045628856895091024,0.04494183819995944,0.04645793371812193,0.043561219279033364,0.04438605302892855,0.0444208236041822,0.04454305482495166
34,42.12683758345017,23.28062076980141,63.744556869694335,31.040827693068547,24.943522253358655,32.14942868210671,16.629014835572434,46.006941045083735,11.086009890381623,43.78973906700741,73.16766527651872,23.28062076980141,6.651605934228974,42.12683758345017,26.052123242396817,70.95046329844239,58.7558524190226,7.205906428748055,38.801034616335684,69.84186230940423,0.04655146689210265,0.04519698519507912,0.042502553764565056,0.04455050421100756,0.04449336395047426,0.04530802062241222,0.04410186683925594,0.043537436323267405,0.045450722512242636,0.04400658517051206
35,32.9660174629773,19.77961047778638,63.18486680403983,36.81205283365799,30.76828296544548,21.427911350935243,21.427911350935243,40.10865457995571,14.834707858339785,43.9546899506364,73.07467204293302,32.9660174629773,7.142637116978415,49.44902619446595,28.021114843530704,85.16221177935803,47.25129169693413,8.241504365744325,40.10865457995571,48.35015894570004,0.04482392382880294,0.04634948392036475,0.0463761764386722,0.04639170465662675,0.04448521759681336,0.044807666170085726,0.04434213083034503,0.044210055136163384,0.044995996204010076,0.043784020835160746
36,45.38056486622153,20.229890362050565,62.87668626042743,36.63250416911859,30.07145864629138,28.431197265584576,24.057166917033104,47.02082624692834,9.29481449067188,41.00653451767006,69.43773178325463,31.71172002699818,11.481829664947616,39.91302693053219,31.164966233429247,59.04940970544489,50.848102801910876,7.654553109965078,42.646795898376865,53.581871769755544,0.04610032681915516,0.046098422211406746,0.04554024415477757,0.046439412892220665,0.044677475161181264,0.04440572571708128,0.04522935647304936,0.044713991641226206,0.0460394413362455,0.04400181002472219
37,32.9660174629773,19.77961047778638,63.18486680403983,36.81205283365799,30.76828296544548,21.427911350935243,21.427911350935243,40.10865457995571,14.834707858339785,43.9546899506364,73.07467204293302,32.9660174629773,7.142637116978415,49.44902619446595,28.021114843530704,85.16221177935803,47.25129169693413,8.241504365744325,40.10865457995571,48.35015894570004,0.04482392382880294,0.04634948392036475,0.0463761764386722,0.04639170465662675,0.04448521759681336,0.044807666170085726,0.04434213083034503,0.044210055136163384,0.044995996204010076,0.043784020835160746
38,34.125548582412875,20.36524673466575,67.15027301700599,34.67596065632276,30.823076138953567,22.016482956395404,22.016482956395404,40.7304934693315,11.558653552107588,49.53708665188966,71.00315753437518,29.722251991133795,7.705769034738392,50.08749872579954,29.722251991133795,84.7634593821223,42.932141764971036,8.806593182558162,37.428021025872184,48.98667457797978,0.04448237198995173,0.04632212565082185,0.04542362120989145,0.045745109702206174,0.045201709600732366,0.045196093587937816,0.044108967984740934,0.044279768666965376,0.044842360318420954,0.04398579737844617
39,32.9660174629773,19.77961047778638,63.18486680403983,36.81205283365799,30.76828296544548,21.427911350935243,21.427911350935243,40.10865457995571,14.834707858339785,43.9546899506364,73.07467204293302,32.9660174629773,7.142637116978415,49.44902619446595,28.021114843530704,85.16221177935803,47.25129169693413,8.241504365744325,40.10865457995571,48.35015894570004,0.04482392382880294,0.04634948392036475,0.0463761764386722,0.04639170465662675,0.04448521759681336,0.044807666170085726,0.04434213083034503,0.044210055136163384,0.044995996204010076,0.043784020835160746
40,45.391511788435494,19.68788463112865,62.344967998574056,36.64134084126721,30.07871263089099,28.438055578296936,24.062970104712793,47.03216884102955,9.297056631366306,41.56331199904937,69.45448189314828,32.266255367683065,11.484599368158378,40.469540630653334,31.719369683485045,57.42299684079189,51.95413999881171,7.656399578772252,42.6570833674454,53.047911367207746,0.04628497172415346,0.0461993394458745,0.04574224234154343,0.04637106055404417,0.04465446494834171,0.044329180389636506,0.04502896443649391,0.044617527645292684,0.04575815120346416,0.04412841311313739
41,42.80043691331721,22.23399320172323,63.366880624911204,32.23929014249868,25.013242351938633,32.23929014249868,16.11964507124934,44.46798640344646,12.228696260947777,43.91213657340337,73.37217756568666,23.90154269185247,6.670197960516968,42.24458708327413,26.124942012024793,71.70462807555741,58.36423215452348,7.226047790560049,38.90948810301565,70.59292841547125,0.046281814061874406,0.04509860683935426,0.04270293644780212,0.044363618304220594,0.04433134039423771,0.04508384647774886,0.04388514739930495,0.04342085735512101,0.045020186744557995,0.04396181593269732
42,40.505171807098684,18.865422485498016,49.38301768262716,25.523806892144375,21.639749321600664,26.078672259364904,21.084883954380135,41.61490254153974,9.987576609969539,41.61490254153974,55.48653672205299,23.859210790482784,8.322980508307948,32.73705666601126,21.084883954380135,61.590055761478816,51.04761378428875,6.103519039425828,28.298133728247024,64.919247964802,0.04631064353119845,0.04653126319731145,0.04229884681008882,0.04513566977560613,0.04447360465683894,0.04553530612548465,0.04315568534231265,0.04401489639525133,0.043826399978841225,0.043852316966536437
43,42.806547961771955,22.237167772349068,63.37592815119484,31.68796407559742,25.0168137438927,32.243893269906145,16.121946634953073,45.03026473900686,12.230442274791987,43.91840635038941,73.38265364875193,23.90495535527525,6.6711503317047205,42.25061876746323,26.128672132510154,71.71486606582575,58.372565402416306,7.227079526013447,38.91504360161087,70.6030076772083,0.04629852277333957,0.04506949668326672,0.04262816530550019,0.044337139020398736,0.04423158362332896,0.04503629548216685,0.04402774531368221,0.043408340339790186,0.04509418038554709,0.043939336764252795
44,45.391511788435494,19.68788463112865,62.344967998574056,36.64134084126721,30.07871263089099,28.438055578296936,24.062970104712793,47.03216884102955,9.297056631366306,41.56331199904937,69.45448189314828,32.266255367683065,11.484599368158378,40.469540630653334,31.719369683485045,57.42299684079189,51.95413999881171,7.656399578772252,42.6570833674454,53.047911367207746,0.04628497172415346,0.0461993394458745,0.04574224234154343,0.04637106055404417,0.04465446494834171,0.044329180389636506,0.04502896443649391,0.044617527645292684,0.04575815120346416,0.04412841311313739
45,45.34720602034671,20.215019551238896,62.28411429300633,36.605575944135296,30.049353386976737,28.410297747687096,24.03948270958139,46.986261659636355,9.83433383573784,41.52274286200422,68.29398497040168,32.23476090602959,11.473389475027481,40.43003910247779,31.688409026266378,58.45965113466384,51.35707669774206,7.648926316684988,42.06909474176744,52.9961323370317,0.04601592117652352,0.04624704648076642,0.04589168127289749,0.04645279714275974,0.04474284432143052,0.04447791529202884,0.044945056192539655,0.04460496030174794,0.0460598705096755,0.04421002754641704
46,45.391511788435494,19.68788463112865,62.344967998574056,36.64134084126721,30.07871263089099,28.438055578296936,24.062970104712793,47.03216884102955,9.297056631366306,41.56331199904937,69.45448189314828,32.266255367683065,11.484599368158378,40.469540630653334,31.719369683485045,57.42299684079189,51.95413999881171,7.656399578772252,42.6570833674454,53.047911367207746,0.04628497172415346,0.0461993394458745,0.04574224234154343,0.04637106055404417,0.04465446494834171,0.044329180389636506,0.04502896443649391,0.044617527645292684,0.04575815120346416,0.04412841311313739
47,45.427963637556694,19.703695071711337,62.395034393752574,36.67076582790721,30.102867470670102,28.460892881360824,24.08229397653608,47.06993822686597,9.851847535855669,41.596689595835045,68.96293275098968,32.29216692308247,11.493822125164947,40.50203986962886,31.74484205997938,58.563760352030926,51.44853713169072,7.662548083443299,42.14401445893814,53.090511721,0.04628676697679439,0.04609839827197237,0.045683536999706675,0.04628584975842137,0.044671452728118434,0.044256884522986394,0.04498667372708125,0.04449061218896886,0.04586748145707749,0.04404748026578017
48,42.12683758345017,23.28062076980141,63.744556869694335,31.040827693068547,24.943522253358655,32.14942868210671,16.629014835572434,46.006941045083735,11.086009890381623,43.78973906700741,73.16766527651872,23.28062076980141,6.651605934228974,42.12683758345017,26.052123242396817,70.95046329844239,58.7558524190226,7.205906428748055,38.801034616335684,69.84186230940423,0.04655146689210265,0.04519698519507912,0.042502553764565056,0.04455050421100756,0.04449336395047426,0.04530802062241222,0.04410186683925594,0.043537436323267405,0.045450722512242636,0.04400658517051206
49,42.79586780963057,22.231619641366528,63.36011597789461,32.23584847998147,25.010572096537345,32.23584847998147,16.117924239990735,44.463239282733056,12.227390802751591,44.463239282733056,73.36434481650954,23.89899111446902,6.669485892409959,42.240077318596406,26.12215307860567,71.69697334340705,58.35800155858714,7.225276383444122,38.90533437239143,70.02960187030457,0.04629145603006516,0.045104504538560325,0.04269731309522754,0.04437499820873507,0.044341321714036104,0.045092280115939014,0.043891212658509156,0.04342199236107407,0.0450257817537311,0.04396864848995921
50,42.79486693134545,22.23109970459504,63.35863415809586,31.67931707904793,25.00998716766942,32.235094571662806,16.117547285831403,45.01797690180496,12.227104837527271,43.906421916575205,72.80685153254876,23.898432182439667,6.669329911378512,42.79486693134545,26.12154215289917,71.695296547319,58.35663672456198,7.225107403993388,38.90442448304132,70.58374156208926,0.046288342670299354,0.04508881970572702,0.042657510891604314,0.04437443471092916,0.04422775524345258,0.04505803591264517,0.04405715243121366,0.04341749569700506,0.04511734137485241,0.04393561874739525
51,45.391511788435494,19.68788463112865,62.344967998574056,36.64134084126721,30.07871263089099,28.438055578296936,24.062970104712793,47.03216884102955,9.297056631366306,41.56331199904937,69.45448189314828,32.266255367683065,11.484599368158378,40.469540630653334,31.719369683485045,57.42299684079189,51.95413999881171,7.656399578772252,42.6570833674454,53.047911367207746,0.04628497172415346,0.0461993394458745,0.04574224234154343,0.04637106055404417,0.04465446494834171,0.044329180389636506,0.04502896443649391,0.044617527645292684,0.04575815120346416,0.04412841311313739
52,42.806547961771955,22.237167772349068,63.37592815119484,31.68796407559742,25.0168137438927,32.243893269906145,16.121946634953073,45.03026473900686,12.230442274791987,43.91840635038941,73.38265364875193,23.90495535527525,6.6711503317047205,42.25061876746323,26.128672132510154,71.71486606582575,58.372565402416306,7.227079526013447,38.91504360161087,70.6030076772083,0.04629852277333957,0.04506949668326672,0.04262816530550019,0.044337139020398736,0.04423158362332896,0.04503629548216685,0.04402774531368221,0.043408340339790186,0.04509418038554709,0.043939336764252795
