,Xc1.A,Xc1.R,Xc1.N,Xc1.D,Xc1.C,Xc1.Q,Xc1.E,Xc1.G,Xc1.H,Xc1.I,Xc1.L,Xc1.K,Xc1.M,Xc1.F,Xc1.P,Xc1.S,Xc1.T,Xc1.W,Xc1.Y,Xc1.V,Xc2.lambda1,Xc2.lambda2,Xc2.lambda3,Xc2.lambda4,Xc2.lambda5,Xc2.lambda6,Xc2.lambda7,Xc2.lambda8,Xc2.lambda9,Xc2.lambda10,Xc2.lambda11,Xc2.lambda12,Xc2.lambda13,Xc2.lambda14,Xc2.lambda15,Xc2.lambda16,Xc2.lambda17,Xc2.lambda18
12,33.308812406523295,14.848506735438095,46.150764177713,26.887836520928442,22.072104606732303,20.86817162818327,17.657683685385845,34.51274538507233,6.8222868784445305,30.09832446372587,50.56518509905946,23.276037585281337,8.427530849843244,29.295702478026513,23.276037585281337,43.34158722776525,37.321922335020076,5.618353899895496,31.302257442274904,39.32847729926847,0.03379711934982405,0.03385281377811031,0.03339281397975312,0.0340868422008129,0.032744036818076014,0.03258895502945449,0.03317497538726366,0.03282272643755822,0.03382723592648372,0.032271226046197456,0.033127376368427365,0.03372556186601502,0.03361943012025372,0.0320212444780264,0.032973024779625916,0.03354780577928644,0.03355845386258706,0.03355736494256578
13,33.65703220143886,14.82512132682426,44.47536398047278,26.84548997019528,21.636663558067838,20.83530564850977,16.82851610071943,36.862463839671136,6.010184321685511,30.85227951798562,50.886227256937325,24.040737286742043,8.814937005138749,28.44820578931142,22.43802146762591,44.47536398047278,38.06450070400823,5.609505366906477,30.85227951798562,39.266537568345335,0.033856647535646926,0.034081187019207385,0.033584599324597064,0.03401926646281985,0.03287740331335423,0.03291170506479668,0.03300518079447571,0.03289681346453304,0.03347907004809152,0.032514495657828726,0.03273475150572817,0.03378639813628486,0.03359680178008369,0.032020377728104364,0.03310220450770727,0.03376439315843291,0.03329194918054319,0.03379780053873033
14,31.136183023980617,17.20683798693666,47.11396115470752,22.942450649248876,18.435897843146417,23.761823886722052,12.290598562097612,34.003989355136724,8.193732374731741,32.36524288019038,54.0786336732295,17.20683798693666,4.916239424839045,31.136183023980617,19.255271080619593,52.439887198283145,43.42678158607823,5.325926043575632,28.678063311561097,51.62051396080997,0.034406451476830135,0.033405346422656204,0.03141387697043673,0.03292752868469519,0.03288529599617499,0.0334874133326335,0.03259593827536088,0.03217876450067804,0.03359288510346904,0.03252551505712232,0.03226654420397022,0.033496745302320816,0.032736430491163954,0.031490306903386334,0.033462793723031174,0.03238570506020887,0.032123595802934196,0.03293224395634041
15,33.36641001754097,14.472177838933433,46.23056809659291,26.934330978015,22.110271698370525,20.904256878459403,17.68821735869642,34.57242483745209,6.834083979496344,30.15037049777799,51.858637256178135,23.316286518281643,8.442103739377837,29.748365557807613,22.512276638340897,43.4165335168003,37.78846435721508,5.628069159585224,30.954380377718735,38.994479177126195,0.033895834234755694,0.03391967762056804,0.033431886508580706,0.03407025926004375,0.03263055645773514,0.03258083323341466,0.03319995951766677,0.0327159899397849,0.033734486252914066,0.032268296365433345,0.03304486026851764,0.03372463107778399,0.03353146414652403,0.03199897447890505,0.032804729829425235,0.03342766291421951,0.03350641253674931,0.03350854538660497
16,29.78690758161636,14.281394045980448,36.31554485977885,18.76983217471716,15.913553365521071,19.177872004602317,15.505513535635915,30.602987241386675,6.936677108047646,31.01102707127183,41.21202281840072,17.545712685061694,6.120597448277335,24.074349963224183,15.505513535635915,44.476341457481965,37.13162451954916,4.488438128736712,21.218071154028095,47.74066009656321,0.034455995470027236,0.034518106115706874,0.031307200780751124,0.03330244184367289,0.03290088331232267,0.03370528937343069,0.031990175671041295,0.03252341133738344,0.032379002074132336,0.03252756762497799,0.033081581684637686,0.032617908789099974,0.032624499839535866,0.03238953528397076,0.03285941572356211,0.03208307169090947,0.033442102694930434,0.0332519808047514
17,33.312382305777824,14.850098136310597,46.557064427352145,26.890718246832705,22.07447020262386,20.870408191571652,17.65957616209909,34.51644431683004,6.823018062629194,30.101550276305264,50.57060446419285,23.278532213676073,8.428434077365475,29.298842268937126,23.278532213676073,42.94487839419551,37.325922342618526,5.6189560515769825,31.305612287357476,39.33269236103888,0.03380208349013739,0.0338659105779427,0.0333758199581398,0.03405840658237956,0.03276165707859528,0.03256612303676211,0.03315424703597161,0.03283900726839515,0.03383696053274659,0.0322814809891833,0.03310752855042405,0.033723141217837,0.03360603541093285,0.032039841650408865,0.03296737398554478,0.033552266845921754,0.03354715062396513,0.03356096148064197
18,33.305187369730625,14.846890755181123,45.74447421866616,26.88491028640906,22.069702473917886,20.865900520795094,17.655761979134308,34.508989322853424,6.821544401029165,30.095048828069846,50.55968203115734,23.27350442704068,8.426613671859556,29.29251419265465,23.27350442704068,43.73813763012817,37.31786054680661,5.617742447906371,31.298850781192638,39.3241971353446,0.03376892936678995,0.03386108031636494,0.0333982811992526,0.03409224061027381,0.03271638222175451,0.032595296393948175,0.033210494722002736,0.032843447036104714,0.03383220164038771,0.03226620270104761,0.03313595006209597,0.03374233844508432,0.0336422273099925,0.03199994492107263,0.03297939060934215,0.0335368127968799,0.03355668990877168,0.03355477203123619
19,33.308812406523295,14.848506735438095,46.150764177713,26.887836520928442,22.072104606732303,20.86817162818327,17.657683685385845,34.51274538507233,6.8222868784445305,30.09832446372587,50.56518509905946,23.276037585281337,8.427530849843244,29.295702478026513,23.276037585281337,43.34158722776525,37.321922335020076,5.618353899895496,31.302257442274904,39.32847729926847,0.03379711934982405,0.03385281377811031,0.03339281397975312,0.0340868422008129,0.032744036818076014,0.03258895502945449,0.03317497538726366,0.03282272643755822,0.03382723592648372,0.032271226046197456,0.033127376368427365,0.03372556186601502,0.03361943012025372,0.0320212444780264,0.032973024779625916,0.03354780577928644,0.03355845386258706,0.03355736494256578
20,29.78839263940117,14.282106059986862,36.31735540968088,18.77076796455416,15.914346752556789,19.178828137696645,15.506286579414308,30.60451298568613,6.93702294342219,31.012573158828616,40.80601731424818,17.546587445126715,6.120902597137227,24.075550215406423,15.506286579414308,44.886619045672994,37.13347575596584,4.4886619045673,21.21912900340905,47.743040257670366,0.034421952511874666,0.034537997182609706,0.03131382078967478,0.03327346769998861,0.03293636311668706,0.033767429904287063,0.03200688655991324,0.03253364435338157,0.03244123257478037,0.03252977386731532,0.03308535376976739,0.03259908606470355,0.032589994992011116,0.032378085324020346,0.03282062771491149,0.032023121788171884,0.03345901695889673,0.03322197168452336
21,33.308812406523295,14.848506735438095,46.150764177713,26.887836520928442,22.072104606732303,20.86817162818327,17.657683685385845,34.51274538507233,6.8222868784445305,30.09832446372587,50.56518509905946,23.276037585281337,8.427530849843244,29.295702478026513,23.276037585281337,43.34158722776525,37.321922335020076,5.618353899895496,31.302257442274904,39.32847729926847,0.03379711934982405,0.03385281377811031,0.03339281397975312,0.0340868422008129,0.032744036818076014,0.03258895502945449,0.03317497538726366,0.03282272643755822,0.03382723592648372,0.032271226046197456,0.033127376368427365,0.03372556186601502,0.03361943012025372,0.0320212444780264,0.032973024779625916,0.03354780577928644,0.03355845386258706,0.03355736494256578
22,31.75616835872899,16.084293064810787,45.77837256907685,23.09539516998472,18.558799690166293,23.09539516998472,11.54769758499236,33.405839442299325,10.310444272314607,33.405839442299325,54.026727986928535,18.558799690166293,4.949013250711011,30.518915046051234,19.796053002844044,55.676399070498874,42.47903040193618,5.361431021603595,28.044408420695728,51.139803590680444,0.03421777682817496,0.03345957431299006,0.03134437303855314,0.03286918084526301,0.03274505755071965,0.03309441465792312,0.03259868267296321,0.03200410164520447,0.033367564747536826,0.03211864712453696,0.032289669383958046,0.03352883150318649,0.03281318391624745,0.031227892043928486,0.033180670133341514,0.03201761206406306,0.03196371800443046,0.032741278634394834
23,30.49810783286163,15.04573319754507,37.00437083720544,17.89222326194549,15.859016073088048,18.705506137488467,15.859016073088048,30.49810783286163,6.506263004343815,30.90474927063312,40.66414377714884,16.265657510859537,5.692980128800838,23.991844828517817,15.45237463531656,43.51063384154926,37.00437083720544,4.473055815486372,22.36527907743186,47.98368965703563,0.034520899161080386,0.034737082278365944,0.03131610251107749,0.03319937115516043,0.03302093308932733,0.03384545193546894,0.03213044284071547,0.03257490044545607,0.03247950879377821,0.032626213252396195,0.03311688324170829,0.032534812838770626,0.03282455690607358,0.0324092012525642,0.032841885543633466,0.03226816499781315,0.033551703871626856,0.03336044811349489
24,29.74608504846632,14.261821598579743,36.26577492210277,18.744108386704806,15.891744066988856,19.151589003807082,15.484263449886578,30.561046282670876,6.927170490738733,30.968526899773156,40.74806171022784,17.92914715250025,6.112209256534175,24.041356409034425,15.484263449886578,44.82286788125062,36.67325553920505,4.482286788125062,21.188992089318475,47.67523220096657,0.034441381943932495,0.034599630174585914,0.03141326297664055,0.03330275225262974,0.03293646800871729,0.033810322995194375,0.03196980875252901,0.03259500811807421,0.032443332968257514,0.03262466344225691,0.03311980914798358,0.032602780542414625,0.03263921245956502,0.03240080593024384,0.032857616474968425,0.031943780039123196,0.033498170605642544,0.033320576064962484
25,30.250337170964045,14.307591905185697,36.79095061333465,17.986686966519162,15.942745265778347,19.21305198696365,15.533956925630186,31.06791385126037,6.949401782518767,30.659125511112208,41.28762235496444,17.577898626371,5.723036762074279,23.709723728593442,15.533956925630186,44.966717416297904,37.60852729363098,4.4966717416297906,21.256993687704465,47.82823579733504,0.03431023581474156,0.034479685083932815,0.031230944465466967,0.033153199464319535,0.0329131044905252,0.03376415819842216,0.03192001286696117,0.032747729796416915,0.03245988562888145,0.03249514165631357,0.03294486729765217,0.032598236334372185,0.032700238505320625,0.03223686532046134,0.03271505496520164,0.03205459160791981,0.033359030892767365,0.03312867746216081
26,29.821792286847707,14.298119589584516,36.35807552780063,18.79181431773965,15.932190399822746,19.200332020299207,15.523672697263189,30.63882769196682,6.94480094351248,31.047345394526378,40.85177025595576,17.15774350750142,6.536283240952922,24.102544451013898,15.523672697263189,44.93694728155133,37.17511093291974,4.493694728155134,21.242920533096996,47.79657119946824,0.03447470995046374,0.034485941152316756,0.03145102330784555,0.03323128031369308,0.03294013964654557,0.03371944232323762,0.03193050649253305,0.03249035404252892,0.0324443398263376,0.03245500583814238,0.03306346065923454,0.032563484165901914,0.03250789411198315,0.032339072205483765,0.03285229947429982,0.031981041610595576,0.03340509439050152,0.033147207928797856
27,30.90876230414562,15.047686911228787,36.60248167596192,17.894546597136937,15.86107539291683,18.707935078824978,15.86107539291683,30.502068063301596,6.5071078535043405,30.90876230414562,40.66942408440213,16.267769633760853,5.693719371816298,23.994960209797256,15.45438115207281,43.51628377031028,37.415870157649955,4.473636649284234,22.36818324642117,47.58322617875049,0.03446974087601207,0.034764717518697,0.03129737525953372,0.033188021722858535,0.03300873983023133,0.03388876871867687,0.03207868734221714,0.03257523798503614,0.03253573471694458,0.03264090039529853,0.03312523171164609,0.032500613836132834,0.03282503141525182,0.032415258941067164,0.032838698461857545,0.032221872028149134,0.033540702042380396,0.033390426353987784
28,30.250337170964045,14.307591905185697,36.79095061333465,17.986686966519162,15.942745265778347,19.21305198696365,15.533956925630186,31.06791385126037,6.949401782518767,30.659125511112208,41.28762235496444,17.577898626371,5.723036762074279,23.709723728593442,15.533956925630186,44.966717416297904,37.60852729363098,4.4966717416297906,21.256993687704465,47.82823579733504,0.03431023581474156,0.034479685083932815,0.031230944465466967,0.033153199464319535,0.0329131044905252,0.03376415819842216,0.03192001286696117,0.032747729796416915,0.03245988562888145,0.03249514165631357,0.03294486729765217,0.032598236334372185,0.032700238505320625,0.03223686532046134,0.03271505496520164,0.03205459160791981,0.033359030892767365,0.03312867746216081
29,33.308812406523295,14.848506735438095,46.150764177713,26.887836520928442,22.072104606732303,20.86817162818327,17.657683685385845,34.51274538507233,6.8222868784445305,30.09832446372587,50.56518509905946,23.276037585281337,8.427530849843244,29.295702478026513,23.276037585281337,43.34158722776525,37.321922335020076,5.618353899895496,31.302257442274904,39.32847729926847,0.03379711934982405,0.03385281377811031,0.03339281397975312,0.0340868422008129,0.032744036818076014,0.03258895502945449,0.03317497538726366,0.03282272643755822,0.03382723592648372,0.032271226046197456,0.033127376368427365,0.03372556186601502,0.03361943012025372,0.0320212444780264,0.032973024779625916,0.03354780577928644,0.03355845386258706,0.03355736494256578
30,33.308812406523295,14.848506735438095,46.150764177713,26.887836520928442,22.072104606732303,20.86817162818327,17.657683685385845,34.51274538507233,6.8222868784445305,30.09832446372587,50.56518509905946,23.276037585281337,8.427530849843244,29.295702478026513,23.276037585281337,43.34158722776525,37.321922335020076,5.618353899895496,31.302257442274904,39.32847729926847,0.03379711934982405,0.03385281377811031,0.03339281397975312,0.0340868422008129,0.032744036818076014,0.03258895502945449,0.03317497538726366,0.03282272643755822,0.03382723592648372,0.032271226046197456,0.033127376368427365,0.03372556186601502,0.03361943012025372,0.0320212444780264,0.032973024779625916,0.03354780577928644,0.03355845386258706,0.03355736494256578
31,33.28527950302725,14.838016164000098,46.11815834756787,26.868840080756932,22.0565105140542,20.853428122378517,17.64520841124336,34.48836189470293,6.817466886162207,30.07705979189209,50.529460450378714,23.259592905729882,8.421576741729785,29.676032328000197,23.259592905729882,42.90993863643271,37.29555414194619,5.614384494486523,31.280142183567772,39.30069146140566,0.03379014953542293,0.0339127454772864,0.033418907218903705,0.034125047977493134,0.03272527632381264,0.03266354162923152,0.033241371305874366,0.032881050985741095,0.033788356614229915,0.03229633318097636,0.03311709790253789,0.03380401067870265,0.03357254731738845,0.03207231286261662,0.032931570234161475,0.033548590550192735,0.03360623382559458,0.033477392487939094
32,33.271314784394214,14.831790927982961,45.69795042675832,26.857567356077254,22.04725678483954,20.84467914203011,17.63780542787163,34.473892427203644,7.215465856856576,30.465300284505545,50.107401783726225,23.650693641918778,8.418043499666005,29.663581855965923,23.249834427648967,42.89193592686965,37.68076614136212,5.612028999777337,30.866159498775353,38.88334378417155,0.03376195212271823,0.03393152911382666,0.0336707971143927,0.034082488690899734,0.032827893676614164,0.03263351484037909,0.032976256837374165,0.032726727959358326,0.03379419781602969,0.03243696518951124,0.03317376315044473,0.03361677148469895,0.03356813864388536,0.03222971524988972,0.03308885092403283,0.03336946787604752,0.03348744642009027,0.033764308619996984
33,29.918738702467053,16.17229119052273,36.791962458439215,18.59813486910114,15.767983910759662,18.19382758933807,15.363676630996594,30.727353261993187,5.660301916682956,29.514431422703982,41.23934253583296,15.767983910759662,6.064609196446024,23.854129506021028,14.959369351233526,44.06949349417444,36.791962458439215,4.447380077393751,21.42828582744262,47.708259012042056,0.03459369273332371,0.034486406386862935,0.03183200301563672,0.03360139852180797,0.033095473312677155,0.03421193629617972,0.032078776210765395,0.032686189357410474,0.032711794643964474,0.032801806540828884,0.033532398601022875,0.03255894876274449,0.03300435828224579,0.032266491028480816,0.03273026894353099,0.03261777082954353,0.03328802544807557,0.03359498132183033
34,31.136183023980617,17.20683798693666,47.11396115470752,22.942450649248876,18.435897843146417,23.761823886722052,12.290598562097612,34.003989355136724,8.193732374731741,32.36524288019038,54.0786336732295,17.20683798693666,4.916239424839045,31.136183023980617,19.255271080619593,52.439887198283145,43.42678158607823,5.325926043575632,28.678063311561097,51.62051396080997,0.034406451476830135,0.033405346422656204,0.03141387697043673,0.03292752868469519,0.03288529599617499,0.0334874133326335,0.03259593827536088,0.03217876450067804,0.03359288510346904,0.03252551505712232,0.03226654420397022,0.033496745302320816,0.032736430491163954,0.031490306903386334,0.033462793723031174,0.03238570506020887,0.032123595802934196,0.03293224395634041
35,24.23267304036473,14.539603824218839,46.44595666069907,27.05981822840728,22.617161504340416,15.751237476237074,15.751237476237074,29.483085532443756,10.904702868164128,32.31023072048631,53.71575857280848,24.23267304036473,5.2504124920790245,36.349009560547096,20.59777208431002,62.60107202094222,34.73349802452278,6.058168260091183,29.483085532443756,35.54125379253494,0.03294918750041503,0.034070596810586135,0.03409021795740785,0.03410163244594942,0.032700211190621005,0.032937236814271686,0.03259503091423111,0.03249794466117439,0.03307567452943988,0.03218477520017499,0.03373987950714484,0.03307130888785957,0.034440228655929286,0.032121382865661144,0.03260604080935331,0.03350147034499669,0.033221849029453646,0.03221744786925126
36,33.299440500212626,14.844328897685147,46.1377790063187,26.88027124715959,22.065894307369813,20.862300072422368,17.65271544589585,34.50303473516007,6.8203673313688515,30.08985587368611,50.952155946108476,23.26948854231726,8.42515964463211,29.287459717054478,22.868290464001443,43.329392458107996,37.31142128337078,5.616773096421407,31.293450108633554,39.317411674949845,0.03382758884734503,0.03382619128051039,0.03341661028388682,0.034076404095629884,0.03278352594806197,0.0325841211043486,0.03318848650688062,0.03281032108289818,0.03378291217746546,0.032287735049999926,0.0331301036761123,0.03369522142378587,0.033671946873578676,0.03203086517295493,0.03301642164239714,0.03351064070483771,0.03361117263764018,0.03355165317585174
37,24.23267304036473,14.539603824218839,46.44595666069907,27.05981822840728,22.617161504340416,15.751237476237074,15.751237476237074,29.483085532443756,10.904702868164128,32.31023072048631,53.71575857280848,24.23267304036473,5.2504124920790245,36.349009560547096,20.59777208431002,62.60107202094222,34.73349802452278,6.058168260091183,29.483085532443756,35.54125379253494,0.03294918750041503,0.034070596810586135,0.03409021795740785,0.03410163244594942,0.032700211190621005,0.032937236814271686,0.03259503091423111,0.03249794466117439,0.03307567452943988,0.03218477520017499,0.03373987950714484,0.03307130888785957,0.034440228655929286,0.032121382865661144,0.03260604080935331,0.03350147034499669,0.033221849029453646,0.03221744786925126
38,25.104123866989774,14.98149327546164,49.3984372866573,25.5090290906509,22.674692525023023,16.196208946445015,16.196208946445015,29.96298655092328,8.503009696883634,36.44147012950128,52.23277385228518,21.86488207770077,5.668673131255756,36.84637535316241,21.86488207770077,62.355404443813306,31.58260744556778,6.478483578578006,27.533555208956525,36.03656490584016,0.03272301904939247,0.03407641571862678,0.03341543977194905,0.03365193961643917,0.03325219268127155,0.03324806131674586,0.03244832806892064,0.032573975909358246,0.03298784091933947,0.032357718824948235,0.0335594238110636,0.03402999074176282,0.033705985290478545,0.032003019270490665,0.03240144013096323,0.033485874881679305,0.03266138504119436,0.03251272529425048
39,24.23267304036473,14.539603824218839,46.44595666069907,27.05981822840728,22.617161504340416,15.751237476237074,15.751237476237074,29.483085532443756,10.904702868164128,32.31023072048631,53.71575857280848,24.23267304036473,5.2504124920790245,36.349009560547096,20.59777208431002,62.60107202094222,34.73349802452278,6.058168260091183,29.483085532443756,35.54125379253494,0.03294918750041503,0.034070596810586135,0.03409021795740785,0.03410163244594942,0.032700211190621005,0.032937236814271686,0.03259503091423111,0.03249794466117439,0.03307567452943988,0.03218477520017499,0.03373987950714484,0.03307130888785957,0.034440228655929286,0.032121382865661144,0.03260604080935331,0.03350147034499669,0.033221849029453646,0.03221744786925126
40,33.31565379360948,14.450163091204109,45.758849788813016,26.89335908640765,22.076638056006278,20.872457798405936,17.66131044480502,34.51983405120982,6.82368812640194,30.505899859208675,50.976964238414496,23.682211732806735,8.429261803202397,29.70311302080845,23.28081831360662,42.14630901601198,38.132374824010846,5.619507868801598,31.308686697608902,38.93516166241107,0.03397141961246074,0.03390856875721721,0.03357307676151251,0.034034605559329044,0.03277468927432474,0.0325359427044211,0.033049557742053134,0.0327475786901656,0.03358475326478634,0.03238858711273898,0.03312020930404408,0.03367091168953864,0.03344683140411589,0.03220044763484812,0.03297885687062599,0.033474578419854746,0.033534991690396566,0.03361097430745241
