,Xc1.A,Xc1.R,Xc1.N,Xc1.D,Xc1.C,Xc1.Q,Xc1.E,Xc1.G,Xc1.H,Xc1.I,Xc1.L,Xc1.K,Xc1.M,Xc1.F,Xc1.P,Xc1.S,Xc1.T,Xc1.W,Xc1.Y,Xc1.V,Xc2.lambda1,Xc2.lambda2,Xc2.lambda3,Xc2.lambda4,Xc2.lambda5,Xc2.lambda6,Xc2.lambda7
10,47.65295857271302,24.144165676841265,57.18355028725563,29.22714792459732,24.77953845781077,29.22714792459732,24.144165676841265,47.65295857271302,9.530591714542604,47.65295857271302,63.53727809695069,25.414911238780277,8.895218933573098,38.122366858170416,24.144165676841265,68.62026034470675,58.45429584919464,6.9891005906645765,33.67475739138387,74.97398815440182,0.05383791397741123,0.054116200366148684,0.04931950370099772,0.052204773149126325,0.05177586133537233,0.053066603675703636,0.05030636282573311
11,51.833330255504585,23.388209993337433,72.69308511442716,42.35162350144886,34.7662580982043,32.86991674739315,27.813006478563434,54.36178538991944,10.745934321263146,47.40853377027858,79.64633673406802,36.66259944901544,13.274389455678003,46.14430620307115,36.66259944901544,68.90040241280487,58.786581875145444,8.849592970452003,49.30487512108972,61.94715079316401,0.05323795012509969,0.05330463089467217,0.05258472565222436,0.05364764878365197,0.05157619082124685,0.05130527847289568,0.052229791646494876
12,52.45907316170322,23.385369963650835,72.68425799513096,42.34648074498935,34.76203643245394,32.86592535432009,27.809629145963154,54.35518423983707,10.744629442758491,47.40277695334628,79.63666528162176,36.658147510587796,13.27277754693696,46.13870290125705,36.658147510587796,68.25999881281865,58.77944342214939,8.84851836462464,49.29888803148013,61.939628552372476,0.05322812278590914,0.053315837654050034,0.0525913698230786,0.05368441621514184,0.051569590716255914,0.05132534763739576,0.05224828912355149
13,53.00195295224406,23.346098324202742,70.03829497260823,42.27536723571848,34.072684040728326,32.81073277996061,26.50097647612203,58.04975799531493,9.464634455757869,48.58512353955706,80.13390505874996,37.858537823031476,13.881463868444873,44.79926975725391,35.33463530149604,70.03829497260823,59.9426848864665,8.83365882537401,48.58512353955706,61.83561177761808,0.05331630041131059,0.05366989757556334,0.05288788811409709,0.05357238718317977,0.05177421981763021,0.051828237052579836,0.05197543946178134
14,48.588906805592394,26.85176428730106,73.5226879295148,35.80235238306808,28.769747450679706,37.08100782532051,19.17983163378647,53.0642008534759,12.786554422524315,50.50688996897104,84.39125918866047,26.85176428730106,7.671932653514588,48.588906805592394,30.04840289293214,81.83394830415561,67.76873843937886,8.311260374640804,44.7529404788351,80.55529286190318,0.053692254539718716,0.05213000138420505,0.04902225617518087,0.05138435309706704,0.05131844777511165,0.05225806915145959,0.05086689675104145
15,52.48486443948423,22.76451951592087,72.71999289808055,42.36730021018606,34.77912703821244,32.882083745219035,27.82330163056995,54.38190773247763,10.749911993629299,47.42608232483514,81.57286159871644,36.676170331205846,13.27930305095384,46.79373456050401,35.41147480254357,68.2935585477626,59.44068984712671,8.852868700635893,48.690777853497416,61.33773314012012,0.05331764082318529,0.05335514611283081,0.05258785798162397,0.05359200878192836,0.05132737778408984,0.051249163895134384,0.05222304029007201
16,46.52605540222714,22.307012864081507,56.72354699723583,29.31778833564998,24.85638576283368,29.955131560338025,24.219042538145636,47.80074185160323,10.834834819696733,48.43808507629127,64.37166569349235,27.40575866158585,9.560148370320645,37.60325025659454,24.219042538145636,69.4704114909967,57.99823344661192,7.010775471568474,33.14184768377824,74.56915728850103,0.05381899916212731,0.053916013709006366,0.048900697530375674,0.052017190774259404,0.05138997109978847,0.05264642381689084,0.049967479219508844
17,52.46554642127427,23.388255633580098,73.32534198635922,42.35170614729369,34.766325941808255,32.86998089043689,27.813060753446603,54.36189147264563,10.74595529110437,47.40862628428398,79.64649215759708,36.66267099317961,13.274415359599514,46.14439625003641,36.66267099317961,67.63630683224514,58.786696592512136,8.849610239733009,49.30497133565534,61.94727167813107,0.05323680438729832,0.053337329261426085,0.05256545795159663,0.05364050205657439,0.051598178254479994,0.051290220683191,0.05221649028164718
18,52.45654689241905,23.38424379541572,72.04875115344304,42.344441467374416,34.760362398590935,32.86434263139507,27.80828991887275,54.35256665961492,10.744112014109925,47.40049417989673,79.63283022222652,36.65638216578681,13.272138370371085,46.13648100176615,36.65638216578681,68.88871820811659,58.77661278307195,8.848092246914057,49.2965139470926,61.936645728398396,0.053186952746158075,0.053332092917684475,0.052603172124683996,0.05369617646606638,0.05152916328360086,0.0513384499171268,0.05230740347938964
19,52.45907316170322,23.385369963650835,72.68425799513096,42.34648074498935,34.76203643245394,32.86592535432009,27.809629145963154,54.35518423983707,10.744629442758491,47.40277695334628,79.63666528162176,36.658147510587796,13.27277754693696,46.13870290125705,36.658147510587796,68.25999881281865,58.77944342214939,8.84851836462464,49.29888803148013,61.939628552372476,0.05322812278590914,0.053315837654050034,0.0525913698230786,0.05368441621514184,0.051569590716255914,0.05132534763739576,0.05224828912355149
20,46.52124164910342,22.304704900255064,56.717678174934306,29.3147550117638,24.853814031712787,29.95203229462823,24.216536748848355,47.79579621483228,10.833713808695316,48.43307349769671,63.72772828644304,27.40292316317051,9.559159242966457,37.599359689001396,24.216536748848355,70.10050111508734,57.99223274066317,7.010050111508734,33.13841870895038,74.56144209513836,0.05375758236517845,0.053938812088940545,0.0489035390914756,0.05196396630435731,0.05143750205465326,0.05273539883345916,0.04998591639750513
21,52.45907316170322,23.385369963650835,72.68425799513096,42.34648074498935,34.76203643245394,32.86592535432009,27.809629145963154,54.35518423983707,10.744629442758491,47.40277695334628,79.63666528162176,36.658147510587796,13.27277754693696,46.13870290125705,36.658147510587796,68.25999881281865,58.77944342214939,8.84851836462464,49.29888803148013,61.939628552372476,0.05322812278590914,0.053315837654050034,0.0525913698230786,0.05368441621514184,0.051569590716255914,0.05132534763739576,0.05224828912355149
22,49.40696217707422,25.024305518258373,71.22302339811998,35.93233612878125,28.874198674913504,35.93233612878125,17.966168064390626,51.97355761484431,16.04122148606306,51.97355761484431,84.05600058697043,28.874198674913504,7.699786313310268,47.482015598746656,30.799145253241072,86.62259602474052,66.0898325225798,8.34143517275279,43.63212244209152,79.56445857087277,0.053236788092178744,0.05205715953727452,0.04876628174048019,0.05113861207902728,0.050945498260964533,0.05148903591912628,0.05071776492842605
23,47.69713604473454,23.530587115402376,57.87252506761125,27.982319812910934,24.802510743261962,29.25424344077052,24.802510743261962,47.69713604473454,10.175389022876702,48.33309785866434,63.59618139297939,25.43847255719176,8.903465395017115,37.52174702185784,24.16654892933217,68.04791409048795,57.87252506761125,6.995579953227733,34.97789976613866,75.04349404371568,0.053988530458878595,0.054326627353684424,0.0489764286377226,0.05192174318700158,0.051642677195490136,0.05293217317967997,0.0502500060577488
24,46.48158101576323,22.28568952810566,56.66932480004011,29.28976337979601,24.83262547417488,29.926497366313317,24.195891487657576,47.755048988797846,10.824477770794179,48.39178297531515,63.67339865173046,28.0162954067614,9.55100979775957,37.56730520452097,24.195891487657576,70.0407385169035,57.306058786557415,7.00407385169035,33.11016729889984,74.49787642252464,0.05381850695691074,0.054065787496239984,0.049086732779763796,0.05203927086056363,0.051466910809468705,0.052832406849831086,0.049956397729917425
25,47.224853655814385,22.3360794318041,57.435632824639114,28.07964271426801,24.888774224010284,29.99416380842265,24.25060052595874,48.50120105191748,10.848952866876278,47.86302735386593,64.45554350320612,27.441469016216466,8.93443177272164,37.01407448698965,24.25060052595874,70.19910678567003,58.711980220742205,7.019910678567003,33.185032298680376,74.66632267203084,0.05356290265759093,0.053827435806243655,0.0487557138149922,0.051756612961898374,0.05138179234628496,0.05271040189471835,0.04983144246672585
26,46.54195486283582,22.314635893140462,56.742931271128604,29.32780717384175,24.86487999521366,29.96536819936005,24.22731896969536,47.81707691387242,10.838537433811082,48.45463793939072,63.75610255182989,26.777563071768554,10.200976408292783,37.61610050557964,24.22731896969536,70.13171280701289,58.0180533221652,7.013171280701288,33.153173326951546,74.59463998564098,0.05380362048633413,0.053821148677955566,0.049084645654557814,0.05186303806013248,0.05140866376703906,0.05262489750826477,0.049832960327417256
27,48.3409940461208,23.53443131192723,57.24591400198515,27.986891289859408,24.806562734193566,29.259022712125745,24.806562734193566,47.70492833498763,10.177051378130693,48.3409940461208,63.60657111331683,25.442628445326733,8.904919955864356,37.527876956856936,24.1704970230604,68.05903109124901,58.51804542425149,6.996722822464852,34.98361411232426,74.4196882025807,0.053910328794858735,0.05437166930365889,0.04894878080826307,0.051905732902544945,0.05162533782173297,0.05300169417137089,0.05017074506440203
28,47.224853655814385,22.3360794318041,57.435632824639114,28.07964271426801,24.888774224010284,29.99416380842265,24.25060052595874,48.50120105191748,10.848952866876278,47.86302735386593,64.45554350320612,27.441469016216466,8.93443177272164,37.01407448698965,24.25060052595874,70.19910678567003,58.711980220742205,7.019910678567003,33.185032298680376,74.66632267203084,0.05356290265759093,0.053827435806243655,0.0487557138149922,0.051756612961898374,0.05138179234628496,0.05271040189471835,0.04983144246672585
29,52.45907316170322,23.385369963650835,72.68425799513096,42.34648074498935,34.76203643245394,32.86592535432009,27.809629145963154,54.35518423983707,10.744629442758491,47.40277695334628,79.63666528162176,36.658147510587796,13.27277754693696,46.13870290125705,36.658147510587796,68.25999881281865,58.77944342214939,8.84851836462464,49.29888803148013,61.939628552372476,0.05322812278590914,0.053315837654050034,0.0525913698230786,0.05368441621514184,0.051569590716255914,0.05132534763739576,0.05224828912355149
30,52.45907316170322,23.385369963650835,72.68425799513096,42.34648074498935,34.76203643245394,32.86592535432009,27.809629145963154,54.35518423983707,10.744629442758491,47.40277695334628,79.63666528162176,36.658147510587796,13.27277754693696,46.13870290125705,36.658147510587796,68.25999881281865,58.77944342214939,8.84851836462464,49.29888803148013,61.939628552372476,0.05322812278590914,0.053315837654050034,0.0525913698230786,0.05368441621514184,0.051569590716255914,0.05132534763739576,0.05224828912355149
31,52.4256472065977,23.370469236676083,72.63794492480405,42.31949834749453,34.73988670316715,32.84498379208531,27.791909362533723,54.320550117679545,10.73778316279712,47.372572777046116,79.58592226543747,36.634789614248994,13.264320377572913,46.740938473352166,36.634789614248994,67.58487049525246,58.74199024353718,8.842880251715275,49.26747568812796,61.900161762006924,0.05322083771119154,0.053413931225593625,0.05263611620653281,0.05374831615920683,0.051543619789480535,0.05144638517505518,0.052356490038991364
32,52.41693234607625,23.36658429885327,71.99434081268305,42.312463460085645,34.734111795592696,32.83952387946946,27.787289436474158,54.31152026219949,11.367527496739427,47.99622720845536,78.94116317180158,37.260229017090346,13.262115412862666,46.73316859770654,36.62869971171593,67.57363567506215,59.363754705194786,8.841410275241778,48.62775651382977,61.25834262131803,0.05318990162414793,0.05345705985723799,0.05304629245404545,0.05369488748712604,0.05171834936677569,0.05141211733553592,0.0519520865007183
33,46.87936717256219,25.34019847165524,57.64895152301567,29.141228242403525,24.706693509863857,28.507723280612144,24.073188548072476,48.14637709614495,8.869069465079333,46.24586221077081,64.61750610272085,24.706693509863857,9.502574426870714,37.376792745691475,23.439683586281095,69.05204083526053,57.64895152301567,6.968554579705191,33.57576297494319,74.75358549138295,0.05420450506379647,0.054036399179442376,0.049877241552468615,0.05264968936292541,0.05185696030183223,0.053606334787791934,0.050263907960361995
34,48.588906805592394,26.85176428730106,73.5226879295148,35.80235238306808,28.769747450679706,37.08100782532051,19.17983163378647,53.0642008534759,12.786554422524315,50.50688996897104,84.39125918866047,26.85176428730106,7.671932653514588,48.588906805592394,30.04840289293214,81.83394830415561,67.76873843937886,8.311260374640804,44.7529404788351,80.55529286190318,0.053692254539718716,0.05213000138420505,0.04902225617518087,0.05138435309706704,0.05131844777511165,0.05225806915145959,0.05086689675104145
35,38.02265280362969,22.81359168217781,72.8767512069569,42.45862896405315,35.487809283387705,24.714724322359295,24.714724322359295,46.26089424441612,17.110193761633358,50.696870404839586,84.2835470480458,38.02265280362969,8.238241440786432,57.03397920544453,32.319254883085236,98.22518640937669,54.49913568520255,9.505663200907422,46.26089424441612,55.76655744532354,0.05169943548543497,0.05345900021774369,0.05348978708355781,0.053507697164464865,0.051308775331358775,0.0516806840753352,0.051143740581609906
36,52.448240222432915,23.38054082204841,72.66924850096127,42.33773608316874,34.75485797872061,32.859138452608576,27.803886382976486,54.343959748544954,10.742410647968187,47.39298815280083,80.2521266054094,36.65057750483264,13.270036682784232,46.129175135392806,36.01867099612863,68.24590294003319,58.76730530947303,8.846691121856155,49.288707678912864,61.92683785299308,0.0532800995860551,0.05327789835023944,0.05263278833701507,0.0536719957175521,0.05163564968160165,0.05132157734322321,0.052273482280302375
37,38.02265280362969,22.81359168217781,72.8767512069569,42.45862896405315,35.487809283387705,24.714724322359295,24.714724322359295,46.26089424441612,17.110193761633358,50.696870404839586,84.2835470480458,38.02265280362969,8.238241440786432,57.03397920544453,32.319254883085236,98.22518640937669,54.49913568520255,9.505663200907422,46.26089424441612,55.76655744532354,0.05169943548543497,0.05345900021774369,0.05348978708355781,0.053507697164464865,0.051308775331358775,0.0516806840753352,0.051143740581609906
38,39.36539463242951,23.49225163548213,77.46093782510324,40.00032035230741,35.55584031316214,25.397028795115816,25.397028795115816,46.98450327096426,13.333440117435803,57.14331478901059,81.9054178642485,34.28598887340635,8.888960078290536,57.77824050888848,34.28598887340635,97.77856086119588,49.52420615047584,10.158811518046326,43.17494895169689,56.50838906913269,0.05131246823306506,0.053434708955780744,0.05239824263170693,0.0527690944390908,0.05214225735290714,0.05213577902306039,0.05088172948649357
39,38.02265280362969,22.81359168217781,72.8767512069569,42.45862896405315,35.487809283387705,24.714724322359295,24.714724322359295,46.26089424441612,17.110193761633358,50.696870404839586,84.2835470480458,38.02265280362969,8.238241440786432,57.03397920544453,32.319254883085236,98.22518640937669,54.49913568520255,9.505663200907422,46.26089424441612,55.76655744532354,0.05169943548543497,0.05345900021774369,0.05348978708355781,0.053507697164464865,0.051308775331358775,0.0516806840753352,0.051143740581609906
40,52.445668855128794,22.747519021501645,72.03381023475521,42.33566040112807,34.753154060627516,32.85752747550238,27.802523248502013,54.34129544025393,10.741883982375777,48.022540156503474,80.24819210363081,37.2806561741277,13.26938609587596,46.758789099753386,36.64878064575265,66.34693047937981,60.028175195629345,8.84625739725064,49.28629121325357,61.29192625237943,0.053477978687469015,0.05337903855674897,0.0528509053788958,0.053577446321101,0.051594079802831004,0.05121824375821867,0.05202677911968984
41,49.332155376762095,25.627093702214076,73.03721705131011,37.15928586821041,28.830480414990834,37.15928586821041,18.579642934105205,51.25418740442815,14.09490153621774,50.613510061872795,84.56940921730644,27.54912572988013,7.6881281106642225,48.69147803420674,30.111835100101537,82.6473771896404,67.27112096831195,8.328805453219575,44.84741397887463,81.36602250452968,0.05334482091953591,0.051981045996805864,0.049219775493261404,0.05113389182665601,0.051096688027224293,0.05196403307580205,0.05058240210536267
42,46.64847849724329,21.72668861515441,56.8728025514336,29.39493165579714,24.92178988208888,30.033951909184037,24.28276962870199,47.92651900401708,11.502364560964098,47.92651900401708,63.90202533868944,27.47787089563646,9.585303800803416,37.70219494982677,24.28276962870199,70.93124812594527,58.78986331159428,7.029222787255838,32.590032922731616,74.76536964626665,0.053334449962263976,0.05358853039919567,0.04871419519649611,0.051981271206879266,0.05121879251394421,0.05244151928983538,0.04970098804449109
43,49.34141686216531,25.6319048634625,73.05092886086811,36.525464430434056,28.83589297139531,37.16626205202062,18.58313102601031,51.904607348511554,14.097547674904373,50.62301210533843,84.58528604942624,27.554297728222185,7.689571459038749,48.700619240578746,30.117488214568436,82.66289318466656,67.28375026658905,8.330369080625312,44.85583351105937,81.38129794149343,0.053366478285095484,0.05194982846089295,0.049135802220873846,0.05110566871299548,0.050983999176514236,0.05191155874792156,0.05074904280914396
44,52.445668855128794,22.747519021501645,72.03381023475521,42.33566040112807,34.753154060627516,32.85752747550238,27.802523248502013,54.34129544025393,10.741883982375777,48.022540156503474,80.24819210363081,37.2806561741277,13.26938609587596,46.758789099753386,36.64878064575265,66.34693047937981,60.028175195629345,8.84625739725064,49.28629121325357,61.29192625237943,0.053477978687469015,0.05337903855674897,0.0528509053788958,0.053577446321101,0.051594079802831004,0.05121824375821867,0.05202677911968984
45,52.41693234607625,23.36658429885327,71.99434081268305,42.312463460085645,34.734111795592696,32.83952387946946,27.787289436474158,54.31152026219949,11.367527496739427,47.99622720845536,78.94116317180158,37.260229017090346,13.262115412862666,46.73316859770654,36.62869971171593,67.57363567506215,59.363754705194786,8.841410275241778,48.62775651382977,61.25834262131803,0.05318990162414793,0.05345705985723799,0.05304629245404545,0.05369488748712604,0.05171834936677569,0.05141211733553592,0.0519520865007183
46,52.445668855128794,22.747519021501645,72.03381023475521,42.33566040112807,34.753154060627516,32.85752747550238,27.802523248502013,54.34129544025393,10.741883982375777,48.022540156503474,80.24819210363081,37.2806561741277,13.26938609587596,46.758789099753386,36.64878064575265,66.34693047937981,60.028175195629345,8.84625739725064,49.28629121325357,61.29192625237943,0.053477978687469015,0.05337903855674897,0.0528509053788958,0.053577446321101,0.051594079802831004,0.05121824375821867,0.05202677911968984
47,52.4818116526656,22.763195415613993,72.08345214944431,42.364835912392714,34.777104107188045,32.88017115588688,27.821683285750435,54.378744603966766,11.381597707806996,48.05563476629621,79.67118395464898,37.30634804225627,13.278530659108164,46.7910127987621,36.67403705848921,67.65727526307492,59.437232474103205,8.852353772738775,48.687945750063264,61.33416542540437,0.053473966076670876,0.053256348334290875,0.0527770692865496,0.05347290643679176,0.05160783316269644,0.05112889268822322,0.05197200024772189
48,48.588906805592394,26.85176428730106,73.5226879295148,35.80235238306808,28.769747450679706,37.08100782532051,19.17983163378647,53.0642008534759,12.786554422524315,50.50688996897104,84.39125918866047,26.85176428730106,7.671932653514588,48.588906805592394,30.04840289293214,81.83394830415561,67.76873843937886,8.311260374640804,44.7529404788351,80.55529286190318,0.053692254539718716,0.05213000138420505,0.04902225617518087,0.05138435309706704,0.05131844777511165,0.05225806915145959,0.05086689675104145
49,49.32766009485507,25.624758490833802,73.03056169887634,37.15589981170901,28.827853302188025,37.15589981170901,18.577949905854506,51.249516981667604,14.093617169958591,51.249516981667604,84.56170301975155,27.546615377646336,7.687427547250141,48.68704113258422,30.109091226729717,82.63984613293901,67.26499103843872,8.328046509520986,44.84332735895915,80.71798924612648,0.05335676842690703,0.051988656440430235,0.04921406329914471,0.05114780796331237,0.05110899153619641,0.051974566244465475,0.05059018381869867
50,49.32957870819125,25.625755173086365,73.03340224329614,36.51670112164807,28.82897456972216,37.157345000975226,18.578672500487613,51.89215422549989,14.094165345197501,50.61086646684557,83.92434819185785,27.54768681106784,7.687726551925909,49.32957870819125,30.11026232837648,82.64306043320353,67.2676073293517,8.328370431253068,44.84507155290114,81.3617726745492,0.05335650293502317,0.051973814618966906,0.049171248607893805,0.05115034411056769,0.050981266909150766,0.05193833018700913,0.05078461330422942
51,52.445668855128794,22.747519021501645,72.03381023475521,42.33566040112807,34.753154060627516,32.85752747550238,27.802523248502013,54.34129544025393,10.741883982375777,48.022540156503474,80.24819210363081,37.2806561741277,13.26938609587596,46.758789099753386,36.64878064575265,66.34693047937981,60.028175195629345,8.84625739725064,49.28629121325357,61.29192625237943,0.053477978687469015,0.05337903855674897,0.0528509053788958,0.053577446321101,0.051594079802831004,0.05121824375821867,0.05202677911968984
52,49.34141686216531,25.6319048634625,73.05092886086811,36.525464430434056,28.83589297139531,37.16626205202062,18.58313102601031,51.904607348511554,14.097547674904373,50.62301210533843,84.58528604942624,27.554297728222185,7.689571459038749,48.700619240578746,30.117488214568436,82.66289318466656,67.28375026658905,8.330369080625312,44.85583351105937,81.38129794149343,0.053366478285095484,0.05194982846089295,0.049135802220873846,0.05110566871299548,0.050983999176514236,0.05191155874792156,0.05074904280914396
53,46.64847849724329,21.72668861515441,56.8728025514336,29.39493165579714,24.92178988208888,30.033951909184037,24.28276962870199,47.92651900401708,11.502364560964098,47.92651900401708,63.90202533868944,27.47787089563646,9.585303800803416,37.70219494982677,24.28276962870199,70.93124812594527,58.78986331159428,7.029222787255838,32.590032922731616,74.76536964626665,0.053334449962263976,0.05358853039919567,0.04871419519649611,0.051981271206879266,0.05121879251394421,0.05244151928983538,0.04970098804449109
54,46.998595013590275,23.499297506795138,55.89022109724249,29.850458995118146,24.76952980445974,29.215342846285846,24.76952980445974,48.268827311254874,10.796974530149116,47.63371116242257,63.511614883230095,26.03976210212434,8.891626083652215,37.47185278110576,24.134413655627437,69.2276602227208,58.43068569257169,6.986277637155311,33.02603973927965,74.30858941337921,0.054246171543450246,0.054266301525307,0.049090148161455724,0.0520898626288723,0.051811349179791064,0.05295941781712389,0.05042060031169876
55,46.64847849724329,21.72668861515441,56.8728025514336,29.39493165579714,24.92178988208888,30.033951909184037,24.28276962870199,47.92651900401708,11.502364560964098,47.92651900401708,63.90202533868944,27.47787089563646,9.585303800803416,37.70219494982677,24.28276962870199,70.93124812594527,58.78986331159428,7.029222787255838,32.590032922731616,74.76536964626665,0.053334449962263976,0.05358853039919567,0.04871419519649611,0.051981271206879266,0.05121879251394421,0.05244151928983538,0.04970098804449109
56,39.39435798294997,22.87414334493869,76.24714448312898,38.12357224156449,35.58200075879352,24.780321957016916,24.780321957016916,47.01907243126286,14.614036025933054,59.091536974424955,82.60107319005638,37.48817937087175,8.26010731900564,55.279179750268504,35.58200075879352,97.85050208668218,51.466822526112054,10.166285931083863,44.4775009484919,52.73760826749754,0.05126184008575055,0.05315196161661897,0.05257231104647604,0.05247713813802245,0.052523423412172754,0.051986387841785255,0.05063406716643257
57,48.36061142540627,23.543981878158316,56.63282127448892,28.63457255451687,24.816629547247953,29.907220223606508,24.180305712703134,47.72428759086145,9.54485751817229,48.36061142540627,63.63238345448193,25.452953381792774,8.908533683627471,36.90678240359952,24.180305712703134,68.72297413084048,58.54179277812338,6.999562179993013,34.99781089996506,75.08621247628868,0.05381945224141142,0.054224034633014576,0.048914294609970134,0.051961709388012194,0.05163681196749462,0.05287312855767695,0.050246734057600786
58,49.37387010439033,25.64876369059238,70.53410014912905,35.26705007456452,28.213640059651617,37.19070735135895,17.312915491149855,50.01508919665514,14.106820029825808,47.4502128275959,84.64092017895484,27.572420967386808,7.694629107177714,47.4502128275959,29.496078244181234,82.07604380989561,66.04556650327538,8.335848199442523,42.961679181742234,80.15238653310118,0.05355536935686388,0.05176237346867693,0.04902027422505488,0.051048565499331275,0.05096380578302254,0.0518263419529943,0.0506041774492467
59,53.0113175736229,23.35022321695294,72.57501810674563,42.913923750075675,34.70979126844356,32.81652992652846,27.76783301475485,54.2734918015663,10.728480937518919,47.331533547877584,79.51697636043434,37.23413972433037,13.252829393405724,46.069359319934186,35.971965496386964,68.15740830894373,58.06001448539651,8.835219595603816,49.22479488979269,61.21545005525501,0.05318408705108831,0.053550009255012035,0.05267635077525267,0.05374189164106663,0.051493061898431225,0.05166977725650281,0.05259770815094522
